"SampleID","ComClustID","Env_cons","Temperature_C_mean","pH_mean","Richness","Temp_bin","weight"
"ERR1531060.ERS1248224","SGRP302246","aquatic",11.0454545454545,8.79454545454545,1271,11,95
"ERR392329.ERS387039","SGRP302246","aquatic",11.0454545454545,8.79454545454545,1273,11,95
"ERR1531063.ERS1248227","SGRP302246","aquatic",11.0454545454545,8.79454545454545,1287,11,95
"ERR1531057.ERS1248221","SGRP302246","aquatic",11.0454545454545,8.79454545454545,1228,11,95
"ERR392332.ERS387042","SGRP302246","aquatic",11.0454545454545,8.79454545454545,1235,11,95
"ERR1653436.ERS1360043","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1297,11,95
"ERR1653549.ERS1360156","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1220,11,95
"ERR1653409.ERS1360016","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1556,11,95
"ERR1653448.ERS1360055","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1983,11,95
"ERR1653615.ERS1360222","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1651,11,95
"ERR1653432.ERS1360039","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1899,11,95
"ERR1653466.ERS1360073","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1396,11,95
"ERR1653421.ERS1360028","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1893,11,95
"ERR1653490.ERS1360097","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1280,11,95
"ERR1653408.ERS1360015","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1897,11,95
"ERR1653427.ERS1360034","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1811,11,95
"ERR1653415.ERS1360022","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1411,11,95
"ERR1653471.ERS1360078","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1284,11,95
"ERR1653411.ERS1360018","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1744,11,95
"ERR1653508.ERS1360115","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1371,11,95
"ERR1653417.ERS1360024","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1584,11,95
"ERR1653433.ERS1360040","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1657,11,95
"ERR1653464.ERS1360071","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1360,11,95
"ERR1653486.ERS1360093","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1509,11,95
"ERR1653412.ERS1360019","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1786,11,95
"ERR1653422.ERS1360029","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1541,11,95
"ERR1653452.ERS1360059","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1541,11,95
"ERR1653454.ERS1360061","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1468,11,95
"ERR1653434.ERS1360041","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1550,11,95
"ERR1653475.ERS1360082","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1538,11,95
"ERR1653668.ERS1360275","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1896,11,95
"ERR1653656.ERS1360263","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1928,11,95
"ERR1653506.ERS1360113","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1411,11,95
"ERR1653424.ERS1360031","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1348,11,95
"ERR1653445.ERS1360052","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1520,11,95
"ERR1653564.ERS1360171","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1535,11,95
"ERR1653481.ERS1360088","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1610,11,95
"ERR1653456.ERS1360063","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1334,11,95
"ERR1653462.ERS1360069","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1658,11,95
"ERR1653477.ERS1360084","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1713,11,95
"ERR1653504.ERS1360111","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1324,11,95
"ERR1653438.ERS1360045","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1771,11,95
"ERR1653591.ERS1360198","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1368,11,95
"ERR1653440.ERS1360047","SGRP374573","aquatic",11.0878787878788,7.66272727272727,2323,11,95
"ERR1653476.ERS1360083","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1416,11,95
"ERR1653634.ERS1360241","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1349,11,95
"ERR1653489.ERS1360096","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1416,11,95
"ERR1653435.ERS1360042","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1626,11,95
"ERR1653449.ERS1360056","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1234,11,95
"ERR1653468.ERS1360075","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1608,11,95
"ERR1653444.ERS1360051","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1528,11,95
"ERR1653442.ERS1360049","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1669,11,95
"ERR1653644.ERS1360251","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1898,11,95
"ERR1653423.ERS1360030","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1557,11,95
"ERR1653590.ERS1360197","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1272,11,95
"ERR1653416.ERS1360023","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1824,11,95
"ERR1653635.ERS1360242","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1406,11,95
"ERR1653493.ERS1360100","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1310,11,95
"ERR1653623.ERS1360230","SGRP374573","aquatic",11.0878787878788,7.66272727272727,1695,11,95
"ERR1653573.ERS1360180","SGRP374566","aquatic",11.1,7.75153846153846,1408,11,95
"ERR1653443.ERS1360050","SGRP374566","aquatic",11.1,7.75153846153846,1632,11,95
"ERR1653451.ERS1360058","SGRP374566","aquatic",11.1,7.75153846153846,1794,11,95
"ERR1653467.ERS1360074","SGRP374566","aquatic",11.1,7.75153846153846,1310,11,95
"ERR1653636.ERS1360243","SGRP374566","aquatic",11.1,7.75153846153846,1292,11,95
"ERR1653413.ERS1360020","SGRP374566","aquatic",11.1,7.75153846153846,1485,11,95
"ERR1653474.ERS1360081","SGRP374566","aquatic",11.1,7.75153846153846,1370,11,95
"ERR1653407.ERS1360014","SGRP374566","aquatic",11.1,7.75153846153846,1210,11,95
"ERR1653419.ERS1360026","SGRP374566","aquatic",11.1,7.75153846153846,1519,11,95
"ERR1653420.ERS1360027","SGRP374574","aquatic",11.275,7.85,1671,11,95
"ERR1653431.ERS1360038","SGRP374574","aquatic",11.275,7.85,1658,11,95
"ERR1653660.ERS1360267","SGRP374574","aquatic",11.275,7.85,1256,11,95
"ERR1653661.ERS1360268","SGRP374574","aquatic",11.275,7.85,1435,11,95
"ERR1653676.ERS1360283","SGRP374574","aquatic",11.275,7.85,1348,11,95
"ERR1653674.ERS1360281","SGRP374574","aquatic",11.275,7.85,1235,11,95
"ERR1653653.ERS1360260","SGRP374574","aquatic",11.275,7.85,1262,11,95
"ERR1653418.ERS1360025","SGRP374574","aquatic",11.275,7.85,1472,11,95
"ERR1418011.ERS1164955","SGRP366315","aquatic;estuary",11.4,7.93666666666667,1357,11,95
"SRR1697654.SRS783022","SGRP6428","aquatic",11.5928333333333,8.2144,802,12,25
"SRR1697775.SRS783025","SGRP6428","aquatic",11.5928333333333,8.2144,774,12,25
"SRR1697810.SRS783025","SGRP6428","aquatic",11.5928333333333,8.2144,983,12,25
"SRR5884574.SRS2397162","SGRP9971","aquatic;lake",11.975,8.625,2157,12,25
"SRR3989431.SRS1593881","SGRP9971","aquatic;lake",11.975,8.625,1970,12,25
"SRR2126965.SRS1011102","SGRP9971","aquatic;lake",11.975,8.625,1066,12,25
"SRR2126924.SRS1011102","SGRP9971","aquatic;lake",11.975,8.625,1207,12,25
"SRR5486641.SRS2153173","SGRP224326","aquatic",12.3,6.88076923076923,885,12,25
"SRR1623095.SRS728473","SGRP224326","aquatic",12.3,6.88076923076923,1117,12,25
"SRR1623088.SRS728466","SGRP224326","aquatic",12.3,6.88076923076923,1054,12,25
"SRR1623139.SRS728517","SGRP224326","aquatic",12.3,6.88076923076923,946,12,25
"SRR5486628.SRS2153160","SGRP224326","aquatic",12.3,6.88076923076923,971,12,25
"SRR1623090.SRS728468","SGRP224326","aquatic",12.3,6.88076923076923,875,12,25
"SRR5486642.SRS2153174","SGRP224326","aquatic",12.3,6.88076923076923,1036,12,25
"SRR5486627.SRS2153158","SGRP224326","aquatic",12.3,6.88076923076923,813,12,25
"SRR1623101.SRS728479","SGRP224326","aquatic",12.3,6.88076923076923,1090,12,25
"SRR1623120.SRS728498","SGRP224326","aquatic",12.3,6.88076923076923,1052,12,25
"SRR1623138.SRS728516","SGRP224326","aquatic",12.3,6.88076923076923,1128,12,25
"SRR1623097.SRS728475","SGRP224326","aquatic",12.3,6.88076923076923,881,12,25
"SRR1623099.SRS728477","SGRP224326","aquatic",12.3,6.88076923076923,1204,12,25
"SRR1623123.SRS728501","SGRP224326","aquatic",12.3,6.88076923076923,1443,12,25
"SRR1623130.SRS728508","SGRP224326","aquatic",12.3,6.88076923076923,899,12,25
"SRR10256607.SRS5499992","SGRP7865","aquatic",12.5,7.52,1157,12,25
"SRR10256608.SRS5499991","SGRP7865","aquatic",12.5,7.52,1058,12,25
"SRR10256609.SRS5499990","SGRP7865","aquatic",12.5,7.52,1025,12,25
"ERR1669463.ERS1381072","SGRP223762","aquatic",12.7,8.3,1286,13,24
"ERR1669428.ERS1381037","SGRP223762","aquatic",12.7,8.3,1147,13,24
"ERR1520160.ERS1238492","SGRP223762","aquatic",12.7,8.3,1535,13,24
"ERR1669469.ERS1381078","SGRP223762","aquatic",12.7,8.3,1499,13,24
"ERR1669426.ERS1381035","SGRP223762","aquatic",12.7,8.3,1057,13,24
"ERR1669412.ERS1381021","SGRP223762","aquatic",12.7,8.3,1439,13,24
"ERR1520153.ERS1238485","SGRP223762","aquatic",12.7,8.3,2205,13,24
"ERR1669414.ERS1381023","SGRP223762","aquatic",12.7,8.3,1192,13,24
"ERR1520195.ERS1238527","SGRP223762","aquatic",12.7,8.3,1907,13,24
"ERR1520148.ERS1238480","SGRP223762","aquatic",12.7,8.3,1823,13,24
"SRR3607853.SRS1254270","SGRP402865","soil;forest",13,4.84166666666667,591,13,24
"SRR3607779.SRS1254264","SGRP402865","soil;forest",13,4.84166666666667,741,13,24
"SRR3607855.SRS1254251","SGRP402865","soil;forest",13,4.84166666666667,592,13,24
"SRR3607781.SRS1254267","SGRP402865","soil;forest",13,4.84166666666667,580,13,24
"SRR3607771.SRS1254275","SGRP402865","soil;forest",13,4.84166666666667,590,13,24
"SRR3607778.SRS1254263","SGRP402865","soil;forest",13,4.84166666666667,720,13,24
"SRR3607797.SRS1254269","SGRP402865","soil;forest",13,4.84166666666667,604,13,24
"ERR2604400.ERS2518439","SGRP72223","aquatic",13,7,710,13,24
"SRR6312499.SRS2701545","SGRP72223","aquatic",13,7,585,13,24
"SRR6312498.SRS2701545","SGRP72223","aquatic",13,7,562,13,24
"SRR6312496.SRS2701545","SGRP72223","aquatic",13,7,645,13,24
"SRR6312497.SRS2701545","SGRP72223","aquatic",13,7,605,13,24
"ERR2097662.ERS1875804","SGRP132216","aquatic;lake",13.0175026469333,8.10533333333333,818,13,24
"ERR2097664.ERS1875806","SGRP132216","aquatic;lake",13.0175026469333,8.10533333333333,661,13,24
"SRR1957213.SRS897352","SGRP281542","aquatic;river",13.6166666666667,8.75,789,14,31
"SRR1957229.SRS897336","SGRP281542","aquatic;river",13.6166666666667,8.75,970,14,31
"SRR1957212.SRS897353","SGRP281542","aquatic;river",13.6166666666667,8.75,795,14,31
"SRR1957210.SRS897355","SGRP281542","aquatic;river",13.6166666666667,8.75,954,14,31
"SRR1957214.SRS897350","SGRP281542","aquatic;river",13.6166666666667,8.75,786,14,31
"SRR1957215.SRS897351","SGRP281542","aquatic;river",13.6166666666667,8.75,666,14,31
"SRR1957211.SRS897354","SGRP281542","aquatic;river",13.6166666666667,8.75,950,14,31
"ERR2604097.ERS2519974","SGRP127602","aquatic",14.1357736842105,8.217625,1048,14,31
"ERR2604077.ERS2519954","SGRP127602","aquatic",14.1357736842105,8.217625,838,14,31
"ERR2604109.ERS2519986","SGRP127602","aquatic",14.1357736842105,8.217625,922,14,31
"ERR2604105.ERS2519982","SGRP127602","aquatic",14.1357736842105,8.217625,1005,14,31
"ERR2604071.ERS2519948","SGRP127602","aquatic",14.1357736842105,8.217625,945,14,31
"ERR2604073.ERS2519950","SGRP127602","aquatic",14.1357736842105,8.217625,905,14,31
"ERR2604084.ERS2519961","SGRP127602","aquatic",14.1357736842105,8.217625,963,14,31
"SRR5877443.SRS2392535","SGRP127602","aquatic",14.1357736842105,8.217625,1328,14,31
"SRR5877433.SRS2392524","SGRP127602","aquatic",14.1357736842105,8.217625,1537,14,31
"ERR2604110.ERS2519987","SGRP127602","aquatic",14.1357736842105,8.217625,801,14,31
"ERR2604106.ERS2519983","SGRP127602","aquatic",14.1357736842105,8.217625,1184,14,31
"SRR5877432.SRS2392523","SGRP127602","aquatic",14.1357736842105,8.217625,2118,14,31
"SRR3407091.SRS1405673","SGRP127602","aquatic",14.1357736842105,8.217625,1368,14,31
"ERR2604086.ERS2519963","SGRP127602","aquatic",14.1357736842105,8.217625,1190,14,31
"ERR2604108.ERS2519985","SGRP127602","aquatic",14.1357736842105,8.217625,1025,14,31
"SRR3405540.SRS1404797","SGRP127602","aquatic",14.1357736842105,8.217625,1552,14,31
"ERR2604085.ERS2519962","SGRP127602","aquatic",14.1357736842105,8.217625,871,14,31
"ERR2604083.ERS2519960","SGRP127602","aquatic",14.1357736842105,8.217625,856,14,31
"ERR2604098.ERS2519975","SGRP127602","aquatic",14.1357736842105,8.217625,1025,14,31
"ERR2604072.ERS2519949","SGRP127602","aquatic",14.1357736842105,8.217625,971,14,31
"ERR2604096.ERS2519973","SGRP127602","aquatic",14.1357736842105,8.217625,931,14,31
"ERR2604107.ERS2519984","SGRP127602","aquatic",14.1357736842105,8.217625,1259,14,31
"ERR2604088.ERS2519965","SGRP127602","aquatic",14.1357736842105,8.217625,826,14,31
"ERR2604087.ERS2519964","SGRP127602","aquatic",14.1357736842105,8.217625,1108,14,31
"SRR1617000.SRS717613","SGRP293248","aquatic",14.53,7.945,2439,15,53
"SRR1605847.SRS717701","SGRP293248","aquatic",14.53,7.945,1514,15,53
"SRR1614618.SRS723388","SGRP293248","aquatic",14.53,7.945,851,15,53
"SRR1605713.SRS717634","SGRP293248","aquatic",14.53,7.945,1911,15,53
"SRR1617409.SRS717611","SGRP293248","aquatic",14.53,7.945,2452,15,53
"SRR1605496.SRS717609","SGRP293248","aquatic",14.53,7.945,2476,15,53
"DRR153038.DRS076183","SGRP38576","aquatic",14.58,8.04,657,15,53
"DRR153034.DRS076179","SGRP38576","aquatic",14.58,8.04,596,15,53
"SRR2127229.SRS1015589","SGRP22427","aquatic",14.975,7.03333333333333,447,15,53
"SRR6424907.SRS2792083","SGRP22427","aquatic",14.975,7.03333333333333,2287,15,53
"ERR1773515.ERS1491044","SGRP22427","aquatic",14.975,7.03333333333333,508,15,53
"SRR3821223.SRS1551853","SGRP22427","aquatic",14.975,7.03333333333333,442,15,53
"SRR3821245.SRS1551870","SGRP22427","aquatic",14.975,7.03333333333333,446,15,53
"ERR1780701.ERS1500338","SGRP22427","aquatic",14.975,7.03333333333333,976,15,53
"SRR6004937.SRS2491198","SGRP22427","aquatic",14.975,7.03333333333333,613,15,53
"SRR747730.SRS396674","SGRP312120","aquatic;waste water",15,7.804,969,15,53
"SRR747713.SRS396657","SGRP312120","aquatic;waste water",15,7.804,488,15,53
"SRR747714.SRS396659","SGRP312120","aquatic;waste water",15,7.804,722,15,53
"SRR747735.SRS396679","SGRP312120","aquatic;waste water",15,7.804,746,15,53
"SRR747732.SRS396676","SGRP312120","aquatic;waste water",15,7.804,816,15,53
"SRR747727.SRS396671","SGRP312120","aquatic;waste water",15,7.804,690,15,53
"SRR747731.SRS396675","SGRP312120","aquatic;waste water",15,7.804,584,15,53
"SRR747733.SRS396677","SGRP312120","aquatic;waste water",15,7.804,734,15,53
"SRR747726.SRS396670","SGRP312120","aquatic;waste water",15,7.804,603,15,53
"ERR1668453.ERS1380062","SGRP94275","aquatic",15.0733333333333,8.155,547,15,53
"ERR1897385.ERS1627823","SGRP94275","aquatic",15.0733333333333,8.155,451,15,53
"SRR2079586.SRS951582","SGRP94275","aquatic",15.0733333333333,8.155,502,15,53
"SRR2079570.SRS951582","SGRP94275","aquatic",15.0733333333333,8.155,520,15,53
"SRR2079573.SRS951582","SGRP94275","aquatic",15.0733333333333,8.155,481,15,53
"SRR6908841.SRS3100489","SGRP94275","aquatic",15.0733333333333,8.155,451,15,53
"SRR2962470.SRS1181127","SGRP94275","aquatic",15.0733333333333,8.155,650,15,53
"ERR1101244.ERS945634","SGRP94275","aquatic",15.0733333333333,8.155,470,15,53
"SRR5937043.SRS2433725","SGRP6905","aquatic",15.14,8.19,504,15,53
"ERR2204547.ERS2020183","SGRP6905","aquatic",15.14,8.19,653,15,53
"SRR5937040.SRS2433729","SGRP6905","aquatic",15.14,8.19,455,15,53
"SRR5937042.SRS2433727","SGRP6905","aquatic",15.14,8.19,558,15,53
"SRR3742396.SRS1539632","SGRP332950","soil;field",15.2909090909091,4.84644444444444,583,15,53
"SRR3742399.SRS1539633","SGRP332950","soil;field",15.2909090909091,4.84644444444444,1437,15,53
"SRR3742383.SRS1539618","SGRP332950","soil;field",15.2909090909091,4.84644444444444,702,15,53
"SRR3742433.SRS1539666","SGRP332950","soil;field",15.2909090909091,4.84644444444444,534,15,53
"SRR3742386.SRS1539621","SGRP332950","soil;field",15.2909090909091,4.84644444444444,877,15,53
"SRR3742454.SRS1539686","SGRP332950","soil;field",15.2909090909091,4.84644444444444,446,15,53
"SRR3742382.SRS1539617","SGRP332950","soil;field",15.2909090909091,4.84644444444444,666,15,53
"SRR3742450.SRS1539683","SGRP332950","soil;field",15.2909090909091,4.84644444444444,630,15,53
"SRR3742441.SRS1539674","SGRP332950","soil;field",15.2909090909091,4.84644444444444,775,15,53
"SRR3742395.SRS1539629","SGRP332950","soil;field",15.2909090909091,4.84644444444444,814,15,53
"SRR3742384.SRS1539619","SGRP332950","soil;field",15.2909090909091,4.84644444444444,479,15,53
"SRR3742512.SRS1539744","SGRP332950","soil;field",15.2909090909091,4.84644444444444,739,15,53
"SRR3742464.SRS1539696","SGRP332950","soil;field",15.2909090909091,4.84644444444444,574,15,53
"SRR3742475.SRS1539708","SGRP332950","soil;field",15.2909090909091,4.84644444444444,1180,15,53
"SRR3742459.SRS1539691","SGRP332950","soil;field",15.2909090909091,4.84644444444444,560,15,53
"SRR7369415.SRS3438241","SGRP4311","aquatic;lake",15.41,5.92333333333333,644,15,53
"SRR7369369.SRS3438286","SGRP4311","aquatic;lake",15.41,5.92333333333333,710,15,53
"SRR3742449.SRS1539682","SGRP332986","soil;field",16.1866666666667,5.27428571428571,1386,16,3
"ERR1772224.ERS1490085","SGRP3194","aquatic",16.2142857142857,7.73716666666667,1549,16,3
"SRR5586926.SRS2217878","SGRP80982","aquatic",16.3,9.02,1345,16,3
"ERR1667711.ERS1379320","SGRP80395","aquatic",16.9,6.2,719,17,32
"ERR1101467.ERS945857","SGRP79927","aquatic",17.061,7.7,860,17,32
"ERR1101573.ERS945963","SGRP79927","aquatic",17.061,7.7,840,17,32
"ERR1101549.ERS945939","SGRP79927","aquatic",17.061,7.7,840,17,32
"ERR1101552.ERS945942","SGRP79927","aquatic",17.061,7.7,844,17,32
"SRR3742438.SRS1539671","SGRP332952","soil;field",17.4518518518519,5.8503,870,17,32
"SRR3742469.SRS1539702","SGRP332952","soil;field",17.4518518518519,5.8503,1461,17,32
"SRR3742412.SRS1539646","SGRP332952","soil;field",17.4518518518519,5.8503,1174,17,32
"SRR3742444.SRS1539677","SGRP332952","soil;field",17.4518518518519,5.8503,924,17,32
"SRR3742414.SRS1539648","SGRP332952","soil;field",17.4518518518519,5.8503,1138,17,32
"SRR3742511.SRS1539743","SGRP332952","soil;field",17.4518518518519,5.8503,947,17,32
"SRR3742430.SRS1539663","SGRP332952","soil;field",17.4518518518519,5.8503,754,17,32
"SRR3742484.SRS1539716","SGRP332952","soil;field",17.4518518518519,5.8503,1328,17,32
"SRR3742424.SRS1539657","SGRP332952","soil;field",17.4518518518519,5.8503,938,17,32
"SRR3742413.SRS1539647","SGRP332952","soil;field",17.4518518518519,5.8503,997,17,32
"SRR3742445.SRS1539678","SGRP332952","soil;field",17.4518518518519,5.8503,868,17,32
"SRR3742442.SRS1539675","SGRP332952","soil;field",17.4518518518519,5.8503,845,17,32
"SRR3742434.SRS1539667","SGRP332952","soil;field",17.4518518518519,5.8503,1278,17,32
"SRR3742423.SRS1539656","SGRP332952","soil;field",17.4518518518519,5.8503,1246,17,32
"SRR3742462.SRS1539694","SGRP332952","soil;field",17.4518518518519,5.8503,1129,17,32
"SRR3742473.SRS1539706","SGRP332952","soil;field",17.4518518518519,5.8503,863,17,32
"SRR3742425.SRS1539658","SGRP332952","soil;field",17.4518518518519,5.8503,1331,17,32
"SRR3742490.SRS1539723","SGRP332952","soil;field",17.4518518518519,5.8503,778,17,32
"SRR3742416.SRS1539650","SGRP332952","soil;field",17.4518518518519,5.8503,1328,17,32
"SRR3742377.SRS1539612","SGRP332952","soil;field",17.4518518518519,5.8503,1657,17,32
"SRR3742456.SRS1539688","SGRP332952","soil;field",17.4518518518519,5.8503,1493,17,32
"SRR3742381.SRS1539616","SGRP332952","soil;field",17.4518518518519,5.8503,773,17,32
"SRR3742467.SRS1539700","SGRP332952","soil;field",17.4518518518519,5.8503,1049,17,32
"SRR3742420.SRS1539653","SGRP332952","soil;field",17.4518518518519,5.8503,1044,17,32
"SRR3742458.SRS1539690","SGRP332952","soil;field",17.4518518518519,5.8503,1030,17,32
"SRR3742457.SRS1539689","SGRP332952","soil;field",17.4518518518519,5.8503,875,17,32
"SRR3742417.SRS1539651","SGRP332952","soil;field",17.4518518518519,5.8503,814,17,32
"SRR1605895.SRS717731","SGRP293781","aquatic",17.689375,7.66354166666667,2376,18,39
"SRR1605495.SRS717608","SGRP293781","aquatic",17.689375,7.66354166666667,2972,18,39
"SRR1605899.SRS717736","SGRP293781","aquatic",17.689375,7.66354166666667,1913,18,39
"SRR1605096.SRS706847","SGRP293781","aquatic",17.689375,7.66354166666667,3213,18,39
"SRR1605842.SRS717696","SGRP293781","aquatic",17.689375,7.66354166666667,2084,18,39
"SRR1605898.SRS717735","SGRP293781","aquatic",17.689375,7.66354166666667,1375,18,39
"SRR1614620.SRS723390","SGRP293781","aquatic",17.689375,7.66354166666667,2798,18,39
"SRR1614623.SRS723393","SGRP293781","aquatic",17.689375,7.66354166666667,2581,18,39
"SRR1605743.SRS717644","SGRP293781","aquatic",17.689375,7.66354166666667,2512,18,39
"SRR1605841.SRS717695","SGRP293781","aquatic",17.689375,7.66354166666667,2162,18,39
"SRR1614624.SRS723394","SGRP293781","aquatic",17.689375,7.66354166666667,1965,18,39
"SRR1605769.SRS717655","SGRP293781","aquatic",17.689375,7.66354166666667,2937,18,39
"SRR1605491.SRS717604","SGRP293781","aquatic",17.689375,7.66354166666667,2304,18,39
"SRR1612105.SRS717676","SGRP293781","aquatic",17.689375,7.66354166666667,3233,18,39
"SRR1605730.SRS717639","SGRP293781","aquatic",17.689375,7.66354166666667,2222,18,39
"SRR1605126.SRS708002","SGRP293781","aquatic",17.689375,7.66354166666667,2729,18,39
"SRR1605824.SRS717682","SGRP293781","aquatic",17.689375,7.66354166666667,1774,18,39
"SRR1605487.SRS717600","SGRP293781","aquatic",17.689375,7.66354166666667,2645,18,39
"SRR1605887.SRS717724","SGRP293781","aquatic",17.689375,7.66354166666667,2479,18,39
"SRR1605488.SRS717601","SGRP293781","aquatic",17.689375,7.66354166666667,1991,18,39
"SRR1605124.SRS707998","SGRP293781","aquatic",17.689375,7.66354166666667,2819,18,39
"SRR1605838.SRS717694","SGRP293781","aquatic",17.689375,7.66354166666667,3028,18,39
"SRR1605848.SRS717702","SGRP293781","aquatic",17.689375,7.66354166666667,2037,18,39
"SRR1605490.SRS717603","SGRP293781","aquatic",17.689375,7.66354166666667,2241,18,39
"SRR1605125.SRS708001","SGRP293781","aquatic",17.689375,7.66354166666667,1958,18,39
"SRR1605492.SRS717605","SGRP293781","aquatic",17.689375,7.66354166666667,2450,18,39
"SRR1614628.SRS723398","SGRP293781","aquatic",17.689375,7.66354166666667,3265,18,39
"SRR1605805.SRS717677","SGRP293781","aquatic",17.689375,7.66354166666667,1853,18,39
"SRR1605098.SRS707992","SGRP293781","aquatic",17.689375,7.66354166666667,2917,18,39
"SRR1605489.SRS708003","SGRP293781","aquatic",17.689375,7.66354166666667,1811,18,39
"SRR1617408.SRS717612","SGRP293781","aquatic",17.689375,7.66354166666667,2539,18,39
"SRR1605844.SRS717698","SGRP293781","aquatic",17.689375,7.66354166666667,1855,18,39
"SRR3742468.SRS1539701","SGRP333055","soil;field",18.4857142857143,7.21007142857143,1383,18,39
"SRR3742502.SRS1539734","SGRP333055","soil;field",18.4857142857143,7.21007142857143,1066,18,39
"SRR3742443.SRS1539676","SGRP333055","soil;field",18.4857142857143,7.21007142857143,1087,18,39
"SRR3742421.SRS1539654","SGRP333055","soil;field",18.4857142857143,7.21007142857143,1404,18,39
"SRR3742429.SRS1539662","SGRP333055","soil;field",18.4857142857143,7.21007142857143,1600,18,39
"SRR3742447.SRS1539680","SGRP333055","soil;field",18.4857142857143,7.21007142857143,1150,18,39
"SRR3742465.SRS1539699","SGRP333055","soil;field",18.4857142857143,7.21007142857143,1537,18,39
"SRR6231183.SRS2635482","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1776,19,50
"SRR6231201.SRS2635504","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1545,19,50
"SRR6231160.SRS2635535","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1321,19,50
"SRR6231162.SRS2635453","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1354,19,50
"SRR6231177.SRS2635468","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1565,19,50
"SRR6231178.SRS2635465","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1747,19,50
"SRR6231167.SRS2635460","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1588,19,50
"SRR6231213.SRS2635488","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,2082,19,50
"SRR6231191.SRS2635478","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1971,19,50
"SRR6231185.SRS2635476","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,2166,19,50
"SRR6231190.SRS2635477","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,2164,19,50
"SRR6231155.SRS2635537","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1338,19,50
"SRR6231200.SRS2635503","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1380,19,50
"SRR6231179.SRS2635466","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1484,19,50
"SRR6231211.SRS2635501","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1867,19,50
