"SampleID","BioSampleID","ComClustID","Env_cons","SeqTech_cons","Temperature_C_mean","Latitude","pH","Depth_metres_mean","Richness","Temp_bin","AbsLatitude","LatRegion","Zone","n_bin"
"SRR8479524.SRS4284117","SRS4284117","SGRP2099","soil","AMPLICON",20.3125,38.87,6.96923076923077,0.0439583333333333,108,20,38.87,"Temperate","temperate",29
"SRR6149652.SRS2574868","SRS2574868","SGRP2099","soil","AMPLICON",20.3125,31.048,6.96923076923077,0.0439583333333333,112,20,31.048,"Temperate","temperate",29
"SRR6145148.SRS2570922","SRS2570922","SGRP2099","soil","AMPLICON",20.3125,31.048,6.96923076923077,0.0439583333333333,142,20,31.048,"Temperate","temperate",29
"SRR8479493.SRS4284147","SRS4284147","SGRP2099","soil","AMPLICON",20.3125,38.871,6.96923076923077,0.0439583333333333,110,20,38.871,"Temperate","temperate",29
"SRR8611521.SRS4392728","SRS4392728","SGRP11595","plant","AMPLICON",21,41.14,NA,NA,104,21,41.14,"Temperate","temperate",43
"SRR8608380.SRS4392241","SRS4392241","SGRP11595","plant","AMPLICON",21,41.22,NA,NA,150,21,41.22,"Temperate","temperate",43
"SRR8611368.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,223,21,40.04,"Temperate","temperate",43
"SRR8605453.SRS4392734","SRS4392734","SGRP11595","plant","AMPLICON",21,34.81,NA,NA,90,21,34.81,"Temperate","temperate",43
"SRR8611575.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,86,21,40.04,"Temperate","temperate",43
"SRR8610259.SRS4392726","SRS4392726","SGRP11595","plant","AMPLICON",21,39,NA,NA,86,21,39,"Temperate","temperate",43
"SRR8608379.SRS4392241","SRS4392241","SGRP11595","plant","AMPLICON",21,41.22,NA,NA,139,21,41.22,"Temperate","temperate",43
"SRR8605044.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,107,21,40.04,"Temperate","temperate",43
"SRR8610905.SRS4392737","SRS4392737","SGRP11595","plant","AMPLICON",21,40.05,NA,NA,104,21,40.05,"Temperate","temperate",43
"SRR8610844.SRS4393009","SRS4393009","SGRP11595","plant","AMPLICON",21,39.9,NA,NA,88,21,39.9,"Temperate","temperate",43
"SRR8608715.SRS4392241","SRS4392241","SGRP11595","plant","AMPLICON",21,41.22,NA,NA,141,21,41.22,"Temperate","temperate",43
"SRR8610703.SRS4392735","SRS4392735","SGRP11595","plant","AMPLICON",21,40.4,NA,NA,182,21,40.4,"Temperate","temperate",43
