"SampleID","BioSampleID","ComClustID","Env_cons","SeqTech_cons","Temperature_C_mean","Latitude","pH","Richness","Temp_bin","AbsLatitude","LatRegion"
"ERR1653392.ERS1359999","ERS1359999","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,2112,10,51.024,"Temperate"
"ERR1653381.ERS1359988","ERS1359988","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,2201,10,51.024,"Temperate"
"ERR1653391.ERS1359998","ERS1359998","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,2250,10,51.024,"Temperate"
"ERR1653376.ERS1359983","ERS1359983","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,2161,10,51.024,"Temperate"
"ERR1653344.ERS1359951","ERS1359951","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,2088,10,51.024,"Temperate"
"ERR1653356.ERS1359963","ERS1359963","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,2078,10,51.024,"Temperate"
"ERR1653347.ERS1359954","ERS1359954","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,2223,10,51.024,"Temperate"
"ERR1653403.ERS1360010","ERS1360010","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,1573,10,51.024,"Temperate"
"ERR1653272.ERS1359879","ERS1359879","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,1598,10,51.024,"Temperate"
"ERR1653357.ERS1359964","ERS1359964","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,1971,10,51.024,"Temperate"
"ERR1653383.ERS1359990","ERS1359990","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,1402,10,51.024,"Temperate"
"ERR1653395.ERS1360002","ERS1360002","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,1535,10,51.024,"Temperate"
"ERR1653378.ERS1359985","ERS1359985","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,2143,10,51.024,"Temperate"
"ERR1653402.ERS1360009","ERS1360009","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,2228,10,51.024,"Temperate"
"ERR1653379.ERS1359986","ERS1359986","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,1525,10,51.024,"Temperate"
"ERR1653382.ERS1359989","ERS1359989","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,2165,10,51.024,"Temperate"
"ERR1653401.ERS1360008","ERS1360008","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,2234,10,51.024,"Temperate"
"ERR1653380.ERS1359987","ERS1359987","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,1547,10,51.024,"Temperate"
"ERR1653273.ERS1359880","ERS1359880","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,1404,10,51.024,"Temperate"
"ERR1653400.ERS1360007","ERS1360007","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,2182,10,51.024,"Temperate"
"ERR1653345.ERS1359952","ERS1359952","SGRP374565","soil;field","AMPLICON",10.0081818181818,51.024,NA,1888,10,51.024,"Temperate"
"ERR1653255.ERS1359862","ERS1359862","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1946,10,51.024,"Temperate"
"ERR1653360.ERS1359967","ERS1359967","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,2281,10,51.024,"Temperate"
"ERR1653350.ERS1359957","ERS1359957","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1263,10,51.024,"Temperate"
"ERR1653256.ERS1359863","ERS1359863","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1555,10,51.024,"Temperate"
"ERR1653325.ERS1359932","ERS1359932","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1403,10,51.024,"Temperate"
"ERR1653306.ERS1359913","ERS1359913","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1548,10,51.024,"Temperate"
"ERR1653385.ERS1359992","ERS1359992","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1484,10,51.024,"Temperate"
"ERR1653321.ERS1359928","ERS1359928","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1990,10,51.024,"Temperate"
"ERR1653305.ERS1359912","ERS1359912","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1624,10,51.024,"Temperate"
"ERR1653314.ERS1359921","ERS1359921","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1851,10,51.024,"Temperate"
"ERR1653361.ERS1359968","ERS1359968","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,2241,10,51.024,"Temperate"
"ERR1653299.ERS1359906","ERS1359906","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1692,10,51.024,"Temperate"
"ERR1653326.ERS1359933","ERS1359933","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1981,10,51.024,"Temperate"
"ERR1653316.ERS1359923","ERS1359923","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1921,10,51.024,"Temperate"
"ERR1653351.ERS1359958","ERS1359958","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1931,10,51.024,"Temperate"
"ERR1653363.ERS1359970","ERS1359970","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1745,10,51.024,"Temperate"
"ERR1653359.ERS1359966","ERS1359966","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,2235,10,51.024,"Temperate"
"ERR1653355.ERS1359962","ERS1359962","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1901,10,51.024,"Temperate"
"ERR1653354.ERS1359961","ERS1359961","SGRP374569","soil;field","AMPLICON",10.21,51.024,NA,1933,10,51.024,"Temperate"
"ERR1653322.ERS1359929","ERS1359929","SGRP374592","soil;field","AMPLICON",10.21,51.024,NA,1754,10,51.024,"Temperate"
"ERR1653207.ERS1359814","ERS1359814","SGRP374592","soil;field","AMPLICON",10.21,51.024,NA,1253,10,51.024,"Temperate"
"ERR1653213.ERS1359820","ERS1359820","SGRP374592","soil;field","AMPLICON",10.21,51.024,NA,1160,10,51.024,"Temperate"
"ERR1653223.ERS1359830","ERS1359830","SGRP374592","soil;field","AMPLICON",10.21,51.024,NA,1558,10,51.024,"Temperate"
"ERR1653246.ERS1359853","ERS1359853","SGRP374568","soil","AMPLICON",10.2811111111111,51.024,NA,1223,10,51.024,"Temperate"
"ERR1653397.ERS1360004","ERS1360004","SGRP374568","soil","AMPLICON",10.2811111111111,51.024,NA,1255,10,51.024,"Temperate"
"ERR1653398.ERS1360005","ERS1360005","SGRP374568","soil","AMPLICON",10.2811111111111,51.024,NA,1324,10,51.024,"Temperate"
"ERR1653254.ERS1359861","ERS1359861","SGRP374568","soil","AMPLICON",10.2811111111111,51.024,NA,1189,10,51.024,"Temperate"
"ERR1653375.ERS1359982","ERS1359982","SGRP374568","soil","AMPLICON",10.2811111111111,51.024,NA,1251,10,51.024,"Temperate"
"SRR3286246.SRS1357145","SRS1357145","SGRP215525","aquatic","AMPLICON",10.3929411764706,NA,NA,3706,10,NA,"Unknown"
"SRR3286245.SRS1357135","SRS1357135","SGRP215525","aquatic","AMPLICON",10.3929411764706,NA,NA,4158,10,NA,"Unknown"
"SRR3286242.SRS1357114","SRS1357114","SGRP215525","aquatic","AMPLICON",10.3929411764706,NA,NA,3800,10,NA,"Unknown"
"SRR3286244.SRS1356991","SRS1356991","SGRP215525","aquatic","AMPLICON",10.3929411764706,NA,NA,4923,10,NA,"Unknown"
"SRR3286070.SRS1357104","SRS1357104","SGRP215525","aquatic","AMPLICON",10.3929411764706,NA,NA,5178,10,NA,"Unknown"
"ERR1879739.ERS494284","ERS494284","SGRP253424","aquatic","AMPLICON",10.4037221111111,34.6054,NA,1964,10,34.6054,"Temperate"
"ERR1879769.ERS493471","ERS493471","SGRP253424","aquatic","AMPLICON",10.4037221111111,35.3379,NA,1478,10,35.3379,"Temperate"
"ERR1879901.ERS494381","ERS494381","SGRP253424","aquatic","AMPLICON",10.4037221111111,33.9044,NA,1801,10,33.9044,"Temperate"
"ERR1879742.ERS494623","ERS494623","SGRP253424","aquatic","AMPLICON",10.4037221111111,43.7649,NA,1951,10,43.7649,"Temperate"
"ERR1879748.ERS494436","ERS494436","SGRP253424","aquatic","AMPLICON",10.4037221111111,34.155,NA,2220,10,34.155,"Temperate"
"ERR1879812.ERS494381","ERS494381","SGRP253424","aquatic","AMPLICON",10.4037221111111,33.9044,NA,1666,10,33.9044,"Temperate"
"ERR1879686.ERS493471","ERS493471","SGRP253424","aquatic","AMPLICON",10.4037221111111,35.3379,NA,1386,10,35.3379,"Temperate"
"ERR1879938.ERS494226","ERS494226","SGRP253424","aquatic","AMPLICON",10.4037221111111,39.0869,NA,1848,10,39.0869,"Temperate"
"SRR4242097.SRS1691013","SRS1691013","SGRP330775","soil","AMPLICON",10.5,NA,NA,1213,10,NA,"Unknown"
"SRR4242086.SRS1691002","SRS1691002","SGRP330775","soil","AMPLICON",10.5,NA,NA,1240,10,NA,"Unknown"
"SRR4242090.SRS1691007","SRS1691007","SGRP330775","soil","AMPLICON",10.5,NA,NA,1173,10,NA,"Unknown"
"SRR4242087.SRS1691003","SRS1691003","SGRP330775","soil","AMPLICON",10.5,NA,NA,1164,10,NA,"Unknown"
"SRR4242102.SRS1691016","SRS1691016","SGRP330775","soil","AMPLICON",10.5,NA,NA,1156,10,NA,"Unknown"
"SRR4242089.SRS1691006","SRS1691006","SGRP330775","soil","AMPLICON",10.5,NA,NA,1198,10,NA,"Unknown"
"SRR4242094.SRS1691010","SRS1691010","SGRP330775","soil","AMPLICON",10.5,NA,NA,1311,10,NA,"Unknown"
"SRR4242095.SRS1691011","SRS1691011","SGRP330775","soil","AMPLICON",10.5,NA,NA,1260,10,NA,"Unknown"
"SRR4242105.SRS1691020","SRS1691020","SGRP330775","soil","AMPLICON",10.5,NA,NA,1153,10,NA,"Unknown"
"SRR4242092.SRS1691009","SRS1691009","SGRP330775","soil","AMPLICON",10.5,NA,NA,1233,10,NA,"Unknown"
"SRR4242091.SRS1691008","SRS1691008","SGRP330775","soil","AMPLICON",10.5,NA,NA,1206,10,NA,"Unknown"
"SRR4242088.SRS1691005","SRS1691005","SGRP330775","soil","AMPLICON",10.5,NA,NA,1180,10,NA,"Unknown"
"ERR392334.ERS387044","ERS387044","SGRP302249","aquatic","AMPLICON",10.54,45.942894,8.846,1406,11,45.942894,"Temperate"
"ERR1531055.ERS1248219","ERS1248219","SGRP302249","aquatic","AMPLICON",10.54,45.942894,8.846,1452,11,45.942894,"Temperate"
"ERR392322.ERS387032","ERS387032","SGRP302249","aquatic","AMPLICON",10.54,45.942894,8.846,1292,11,45.942894,"Temperate"
"ERR1531052.ERS1248216","ERS1248216","SGRP302249","aquatic","AMPLICON",10.54,45.942894,8.846,1325,11,45.942894,"Temperate"
"SRR3742409.SRS1539643","SRS1539643","SGRP333023","soil;field","AMPLICON",10.9421052631579,NA,8.32657894736842,1273,11,NA,"Unknown"
"SRR3742474.SRS1539707","SRS1539707","SGRP333023","soil;field","AMPLICON",10.9421052631579,NA,8.32657894736842,1430,11,NA,"Unknown"
"SRR3742480.SRS1539712","SRS1539712","SGRP333023","soil;field","AMPLICON",10.9421052631579,NA,8.32657894736842,1344,11,NA,"Unknown"
"SRR3742495.SRS1539728","SRS1539728","SGRP333023","soil;field","AMPLICON",10.9421052631579,NA,8.32657894736842,1570,11,NA,"Unknown"
"SRR3742499.SRS1539731","SRS1539731","SGRP333023","soil;field","AMPLICON",10.9421052631579,NA,8.32657894736842,1527,11,NA,"Unknown"
"SRR3742513.SRS1539745","SRS1539745","SGRP333023","soil;field","AMPLICON",10.9421052631579,NA,8.32657894736842,1874,11,NA,"Unknown"
"SRR3742487.SRS1539720","SRS1539720","SGRP333023","soil;field","AMPLICON",10.9421052631579,NA,8.32657894736842,1371,11,NA,"Unknown"
"SRR3742507.SRS1539738","SRS1539738","SGRP333023","soil;field","AMPLICON",10.9421052631579,NA,8.32657894736842,1246,11,NA,"Unknown"
"SRR3742508.SRS1539740","SRS1539740","SGRP333023","soil;field","AMPLICON",10.9421052631579,NA,8.32657894736842,1742,11,NA,"Unknown"
"ERR392343.ERS387053","ERS387053","SGRP302246","aquatic","AMPLICON",11.0454545454545,45.942894,8.79454545454545,1262,11,45.942894,"Temperate"
"ERR392329.ERS387039","ERS387039","SGRP302246","aquatic","AMPLICON",11.0454545454545,45.183433,8.79454545454545,1273,11,45.183433,"Temperate"
"ERR1531062.ERS1248226","ERS1248226","SGRP302246","aquatic","AMPLICON",11.0454545454545,45.183433,8.79454545454545,1326,11,45.183433,"Temperate"
"ERR1531060.ERS1248224","ERS1248224","SGRP302246","aquatic","AMPLICON",11.0454545454545,45.183433,8.79454545454545,1271,11,45.183433,"Temperate"
"ERR1531061.ERS1248225","ERS1248225","SGRP302246","aquatic","AMPLICON",11.0454545454545,45.183433,8.79454545454545,1302,11,45.183433,"Temperate"
"ERR392332.ERS387042","ERS387042","SGRP302246","aquatic","AMPLICON",11.0454545454545,45.183433,8.79454545454545,1235,11,45.183433,"Temperate"
"ERR392315.ERS387025","ERS387025","SGRP302246","aquatic","AMPLICON",11.0454545454545,45.183433,8.79454545454545,1287,11,45.183433,"Temperate"
"ERR1531063.ERS1248227","ERS1248227","SGRP302246","aquatic","AMPLICON",11.0454545454545,45.942894,8.79454545454545,1287,11,45.942894,"Temperate"
"ERR1653486.ERS1360093","ERS1360093","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1509,11,50.338,"Temperate"
"ERR1653477.ERS1360084","ERS1360084","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1713,11,50.338,"Temperate"
"ERR1653412.ERS1360019","ERS1360019","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1786,11,50.338,"Temperate"
"ERR1653436.ERS1360043","ERS1360043","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1297,11,50.338,"Temperate"
"ERR1653409.ERS1360016","ERS1360016","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1556,11,50.338,"Temperate"
"ERR1653444.ERS1360051","ERS1360051","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1528,11,50.338,"Temperate"
"ERR1653442.ERS1360049","ERS1360049","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1669,11,50.338,"Temperate"
"ERR1653489.ERS1360096","ERS1360096","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1416,11,50.338,"Temperate"
"ERR1653438.ERS1360045","ERS1360045","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1771,11,50.338,"Temperate"
"ERR1653448.ERS1360055","ERS1360055","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1983,11,50.338,"Temperate"
"ERR1653644.ERS1360251","ERS1360251","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1898,11,50.338,"Temperate"
"ERR1653445.ERS1360052","ERS1360052","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1520,11,50.338,"Temperate"
"ERR1653481.ERS1360088","ERS1360088","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1610,11,50.338,"Temperate"
"ERR1653435.ERS1360042","ERS1360042","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1626,11,50.338,"Temperate"
"ERR1653504.ERS1360111","ERS1360111","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1324,11,50.338,"Temperate"
"ERR1653466.ERS1360073","ERS1360073","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1396,11,50.338,"Temperate"
"ERR1653508.ERS1360115","ERS1360115","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1371,11,50.338,"Temperate"
"ERR1653464.ERS1360071","ERS1360071","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1360,11,50.338,"Temperate"
"ERR1653433.ERS1360040","ERS1360040","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1657,11,50.338,"Temperate"
"ERR1653471.ERS1360078","ERS1360078","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1284,11,50.338,"Temperate"
"ERR1653475.ERS1360082","ERS1360082","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1538,11,50.338,"Temperate"
"ERR1653434.ERS1360041","ERS1360041","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1550,11,50.338,"Temperate"
"ERR1653476.ERS1360083","ERS1360083","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1416,11,50.338,"Temperate"
"ERR1653668.ERS1360275","ERS1360275","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1896,11,50.338,"Temperate"
"ERR1653422.ERS1360029","ERS1360029","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1541,11,50.338,"Temperate"
"ERR1653591.ERS1360198","ERS1360198","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1368,11,50.338,"Temperate"
"ERR1653623.ERS1360230","ERS1360230","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1695,11,50.338,"Temperate"
"ERR1653432.ERS1360039","ERS1360039","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1899,11,50.338,"Temperate"
"ERR1653635.ERS1360242","ERS1360242","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1406,11,50.338,"Temperate"
"ERR1653456.ERS1360063","ERS1360063","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1334,11,50.338,"Temperate"
"ERR1653615.ERS1360222","ERS1360222","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1651,11,50.338,"Temperate"
"ERR1653462.ERS1360069","ERS1360069","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1658,11,50.338,"Temperate"
"ERR1653417.ERS1360024","ERS1360024","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1584,11,50.338,"Temperate"
"ERR1653440.ERS1360047","ERS1360047","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,2323,11,50.338,"Temperate"
"ERR1653411.ERS1360018","ERS1360018","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1744,11,50.338,"Temperate"
"ERR1653468.ERS1360075","ERS1360075","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1608,11,50.338,"Temperate"
"ERR1653656.ERS1360263","ERS1360263","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1928,11,50.338,"Temperate"
"ERR1653454.ERS1360061","ERS1360061","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1468,11,50.338,"Temperate"
"ERR1653452.ERS1360059","ERS1360059","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1541,11,50.338,"Temperate"
"ERR1653490.ERS1360097","ERS1360097","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1280,11,50.338,"Temperate"
"ERR1653634.ERS1360241","ERS1360241","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1349,11,50.338,"Temperate"
"ERR1653449.ERS1360056","ERS1360056","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1234,11,50.338,"Temperate"
"ERR1653590.ERS1360197","ERS1360197","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1272,11,50.338,"Temperate"
"ERR1653493.ERS1360100","ERS1360100","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1310,11,50.338,"Temperate"
"ERR1653416.ERS1360023","ERS1360023","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1824,11,50.338,"Temperate"
"ERR1653506.ERS1360113","ERS1360113","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1411,11,50.338,"Temperate"
"ERR1653423.ERS1360030","ERS1360030","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1557,11,50.338,"Temperate"
"ERR1653564.ERS1360171","ERS1360171","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1535,11,50.338,"Temperate"
"ERR1653415.ERS1360022","ERS1360022","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1411,11,50.338,"Temperate"
"ERR1653408.ERS1360015","ERS1360015","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1897,11,50.338,"Temperate"
"ERR1653421.ERS1360028","ERS1360028","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1893,11,50.338,"Temperate"
"ERR1653427.ERS1360034","ERS1360034","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1811,11,50.338,"Temperate"
"ERR1653424.ERS1360031","ERS1360031","SGRP374573","aquatic","AMPLICON",11.0878787878788,50.338,7.66272727272727,1348,11,50.338,"Temperate"
"ERR1653451.ERS1360058","ERS1360058","SGRP374566","aquatic","AMPLICON",11.1,50.338,7.75153846153846,1794,11,50.338,"Temperate"
"ERR1653443.ERS1360050","ERS1360050","SGRP374566","aquatic","AMPLICON",11.1,50.338,7.75153846153846,1632,11,50.338,"Temperate"
"ERR1653573.ERS1360180","ERS1360180","SGRP374566","aquatic","AMPLICON",11.1,50.338,7.75153846153846,1408,11,50.338,"Temperate"
"ERR1653419.ERS1360026","ERS1360026","SGRP374566","aquatic","AMPLICON",11.1,50.338,7.75153846153846,1519,11,50.338,"Temperate"
"ERR1653467.ERS1360074","ERS1360074","SGRP374566","aquatic","AMPLICON",11.1,50.338,7.75153846153846,1310,11,50.338,"Temperate"
"ERR1653636.ERS1360243","ERS1360243","SGRP374566","aquatic","AMPLICON",11.1,50.338,7.75153846153846,1292,11,50.338,"Temperate"
"ERR1653474.ERS1360081","ERS1360081","SGRP374566","aquatic","AMPLICON",11.1,50.338,7.75153846153846,1370,11,50.338,"Temperate"
"ERR1653413.ERS1360020","ERS1360020","SGRP374566","aquatic","AMPLICON",11.1,50.338,7.75153846153846,1485,11,50.338,"Temperate"
"ERR1653674.ERS1360281","ERS1360281","SGRP374574","aquatic","AMPLICON",11.275,50.338,7.85,1235,11,50.338,"Temperate"
"ERR1653420.ERS1360027","ERS1360027","SGRP374574","aquatic","AMPLICON",11.275,50.338,7.85,1671,11,50.338,"Temperate"
"ERR1653431.ERS1360038","ERS1360038","SGRP374574","aquatic","AMPLICON",11.275,50.338,7.85,1658,11,50.338,"Temperate"
"ERR1653660.ERS1360267","ERS1360267","SGRP374574","aquatic","AMPLICON",11.275,50.338,7.85,1256,11,50.338,"Temperate"
"ERR1653661.ERS1360268","ERS1360268","SGRP374574","aquatic","AMPLICON",11.275,50.338,7.85,1435,11,50.338,"Temperate"
"ERR1653676.ERS1360283","ERS1360283","SGRP374574","aquatic","AMPLICON",11.275,50.338,7.85,1348,11,50.338,"Temperate"
"ERR1653418.ERS1360025","ERS1360025","SGRP374574","aquatic","AMPLICON",11.275,50.338,7.85,1472,11,50.338,"Temperate"
"ERR1653653.ERS1360260","ERS1360260","SGRP374574","aquatic","AMPLICON",11.275,50.338,7.85,1262,11,50.338,"Temperate"
"ERR1418011.ERS1164955","ERS1164955","SGRP366315","aquatic;estuary","AMPLICON",11.4,43.17,7.93666666666667,1357,11,43.17,"Temperate"
"SRR1697810.SRS783025","SRS783025","SGRP6428","aquatic","AMPLICON",11.5928333333333,NA,8.2144,983,12,NA,"Unknown"
"ERR1771485.ERS1488759","ERS1488759","SGRP350833","aquatic","AMPLICON",11.6,21.4336,NA,1817,12,21.4336,"Tropics_Subtropics"
"ERR1771503.ERS1488777","ERS1488777","SGRP350833","aquatic","AMPLICON",11.6,51.732,NA,1535,12,51.732,"Temperate"
"ERR1771481.ERS1488755","ERS1488755","SGRP350833","aquatic","AMPLICON",11.6,-41.332878,NA,1505,12,41.332878,"Temperate"
"ERR1771489.ERS1488763","ERS1488763","SGRP350833","aquatic","AMPLICON",11.6,-41.332878,NA,1513,12,41.332878,"Temperate"
"ERR1771483.ERS1488757","ERS1488757","SGRP350833","aquatic","AMPLICON",11.6,-41.332878,NA,1438,12,41.332878,"Temperate"
"ERR1771478.ERS1488752","ERS1488752","SGRP350833","aquatic","AMPLICON",11.6,-41.332878,NA,1635,12,41.332878,"Temperate"
"ERR1771477.ERS1488751","ERS1488751","SGRP350833","aquatic","AMPLICON",11.6,-41.332878,NA,1525,12,41.332878,"Temperate"
"ERR1771502.ERS1488776","ERS1488776","SGRP350833","aquatic","AMPLICON",11.6,51.732,NA,1355,12,51.732,"Temperate"
"ERR1771490.ERS1488764","ERS1488764","SGRP350833","aquatic","AMPLICON",11.6,-41.332878,NA,1592,12,41.332878,"Temperate"
"ERR1771475.ERS1488749","ERS1488749","SGRP350833","aquatic","AMPLICON",11.6,21.4336,NA,1114,12,21.4336,"Tropics_Subtropics"
"ERR1771487.ERS1488761","ERS1488761","SGRP350833","aquatic","AMPLICON",11.6,-41.332878,NA,1662,12,41.332878,"Temperate"
"ERR1771486.ERS1488760","ERS1488760","SGRP350833","aquatic","AMPLICON",11.6,-41.332878,NA,1587,12,41.332878,"Temperate"
"ERR1771528.ERS1488802","ERS1488802","SGRP350890","aquatic","AMPLICON",11.6,21.0463,NA,1565,12,21.0463,"Tropics_Subtropics"
"ERR1771479.ERS1488753","ERS1488753","SGRP350890","aquatic","AMPLICON",11.6,-41.332878,NA,1705,12,41.332878,"Temperate"
"ERR1771525.ERS1488799","ERS1488799","SGRP350890","aquatic","AMPLICON",11.6,21.4336,NA,1552,12,21.4336,"Tropics_Subtropics"
"ERR1771495.ERS1488769","ERS1488769","SGRP350890","aquatic","AMPLICON",11.6,21.4336,NA,1534,12,21.4336,"Tropics_Subtropics"
"ERR1771531.ERS1488805","ERS1488805","SGRP350890","aquatic","AMPLICON",11.6,21.0463,NA,1462,12,21.0463,"Tropics_Subtropics"
"ERR1771507.ERS1488781","ERS1488781","SGRP350890","aquatic","AMPLICON",11.6,22.19,NA,1399,12,22.19,"Tropics_Subtropics"
"ERR1771501.ERS1488775","ERS1488775","SGRP350952","aquatic","AMPLICON",11.6,51.732,NA,1171,12,51.732,"Temperate"
"ERR1771509.ERS1488783","ERS1488783","SGRP350952","aquatic","AMPLICON",11.6,22.19,NA,1145,12,22.19,"Tropics_Subtropics"
"ERR1771482.ERS1488756","ERS1488756","SGRP350952","aquatic","AMPLICON",11.6,-41.332878,NA,1283,12,41.332878,"Temperate"
"ERR1771496.ERS1488770","ERS1488770","SGRP350952","aquatic","AMPLICON",11.6,-41.332878,NA,1188,12,41.332878,"Temperate"
"ERR1771488.ERS1488762","ERS1488762","SGRP350952","aquatic","AMPLICON",11.6,-41.332878,NA,1194,12,41.332878,"Temperate"
"ERR1771491.ERS1488765","ERS1488765","SGRP350952","aquatic","AMPLICON",11.6,-41.332878,NA,1344,12,41.332878,"Temperate"
"ERR1771497.ERS1488771","ERS1488771","SGRP350952","aquatic","AMPLICON",11.6,-41.332878,NA,1225,12,41.332878,"Temperate"
