"SampleID","ComClustID","Env_cons","Temperature_C_mean","pH_mean","Richness","Temp_bin","weight"
"ERR2372906.ERS2269409","SGRP112857","soil;tundra",1.83666666666667,5.46373333333333,452,2,53
"ERR2372859.ERS2269386","SGRP112857","soil;tundra",1.83666666666667,5.46373333333333,451,2,53
"ERR2372860.ERS2269338","SGRP112857","soil;tundra",1.83666666666667,5.46373333333333,405,2,53
"ERR2372895.ERS2269346","SGRP112857","soil;tundra",1.83666666666667,5.46373333333333,403,2,53
"ERR2372861.ERS2269395","SGRP112857","soil;tundra",1.83666666666667,5.46373333333333,394,2,53
"ERR2372872.ERS2269367","SGRP112857","soil;tundra",1.83666666666667,5.46373333333333,476,2,53
"ERR2372816.ERS2269340","SGRP112857","soil;tundra",1.83666666666667,5.46373333333333,394,2,53
"ERR2372864.ERS2269352","SGRP112857","soil;tundra",1.83666666666667,5.46373333333333,492,2,53
"ERR2372854.ERS2269337","SGRP112857","soil;tundra",1.83666666666667,5.46373333333333,480,2,53
"ERR2372863.ERS2269349","SGRP112857","soil;tundra",1.83666666666667,5.46373333333333,418,2,53
"SRR10965126.SRS6061859","SGRP2696","aquatic;lake",1.93333333333333,9.925,415,2,53
"SRR10965155.SRS6061830","SGRP2696","aquatic;lake",1.93333333333333,9.925,388,2,53
"SRR10965125.SRS6061860","SGRP2696","aquatic;lake",1.93333333333333,9.925,517,2,53
"SRR10965135.SRS6061850","SGRP2696","aquatic;lake",1.93333333333333,9.925,409,2,53
"SRR10965106.SRS6061879","SGRP2696","aquatic;lake",1.93333333333333,9.925,472,2,53
"SRR10954038.SRS6052916","SGRP1216","aquatic;lake",1.99333333333333,7.67411764705882,576,2,53
"SRR10954053.SRS6052900","SGRP1216","aquatic;lake",1.99333333333333,7.67411764705882,411,2,53
"SRR10954050.SRS6052904","SGRP1216","aquatic;lake",1.99333333333333,7.67411764705882,383,2,53
"ERR1535965.ERS1254440","SGRP36337","aquatic;lake",3.00590612244898,7.97497959183674,350,3,13
"ERR1535952.ERS1254427","SGRP36337","aquatic;lake",3.00590612244898,7.97497959183674,373,3,13
"ERR1535951.ERS1254426","SGRP36337","aquatic;lake",3.00590612244898,7.97497959183674,369,3,13
"ERR1535987.ERS1254462","SGRP36337","aquatic;lake",3.00590612244898,7.97497959183674,369,3,13
"ERR1535950.ERS1254425","SGRP36337","aquatic;lake",3.00590612244898,7.97497959183674,396,3,13
"ERR1535947.ERS1254422","SGRP36337","aquatic;lake",3.00590612244898,7.97497959183674,361,3,13
"ERR1535979.ERS1254454","SGRP36337","aquatic;lake",3.00590612244898,7.97497959183674,365,3,13
"SRR10522043.SRS5719195","SGRP36337","aquatic;lake",3.00590612244898,7.97497959183674,490,3,13
"ERR1535974.ERS1254449","SGRP36337","aquatic;lake",3.00590612244898,7.97497959183674,407,3,13
"ERR1535980.ERS1254455","SGRP36337","aquatic;lake",3.00590612244898,7.97497959183674,373,3,13
"ERR1535982.ERS1254457","SGRP36337","aquatic;lake",3.00590612244898,7.97497959183674,370,3,13
"ERR1535970.ERS1254445","SGRP36337","aquatic;lake",3.00590612244898,7.97497959183674,398,3,13
"ERR1535985.ERS1254460","SGRP36337","aquatic;lake",3.00590612244898,7.97497959183674,362,3,13
"SRR5298354.SRS2006677","SGRP70220","aquatic;lake",3.97549019607843,8.17549019607843,667,4,20
"SRR6074027.SRS2539534","SGRP70220","aquatic;lake",3.97549019607843,8.17549019607843,928,4,20
"ERR1742951.ERS1459828","SGRP70220","aquatic;lake",3.97549019607843,8.17549019607843,446,4,20
"ERR1811812.ERS1513130","SGRP70220","aquatic;lake",3.97549019607843,8.17549019607843,663,4,20
"ERR1811822.ERS1513140","SGRP70220","aquatic;lake",3.97549019607843,8.17549019607843,610,4,20
"ERR1742955.ERS1459832","SGRP70220","aquatic;lake",3.97549019607843,8.17549019607843,517,4,20
"ERR2728107.ERS2639910","SGRP70220","aquatic;lake",3.97549019607843,8.17549019607843,876,4,20
"ERR1897144.ERS1627582","SGRP86738","aquatic;lake",4.4,9.5,528,4,20
"ERR1897174.ERS1627612","SGRP86738","aquatic;lake",4.4,9.5,539,4,20
"ERR1897129.ERS1627567","SGRP86738","aquatic;lake",4.4,9.5,446,4,20
"ERR2372843.ERS2269389","SGRP112856","soil;tundra",4.4601975308642,3.51676543209877,457,4,20
"ERR2372926.ERS2269305","SGRP112856","soil;tundra",4.4601975308642,3.51676543209877,459,4,20
"ERR2372929.ERS2269329","SGRP112856","soil;tundra",4.4601975308642,3.51676543209877,456,4,20
"ERR2372909.ERS2269427","SGRP112856","soil;tundra",4.4601975308642,3.51676543209877,493,4,20
"ERR2372966.ERS2269331","SGRP112856","soil;tundra",4.4601975308642,3.51676543209877,471,4,20
"ERR2372950.ERS2269430","SGRP112856","soil;tundra",4.4601975308642,3.51676543209877,446,4,20
"ERR2372967.ERS2269428","SGRP112856","soil;tundra",4.4601975308642,3.51676543209877,451,4,20
"ERR2372899.ERS2269414","SGRP112856","soil;tundra",4.4601975308642,3.51676543209877,445,4,20
"ERR2372912.ERS2269283","SGRP112856","soil;tundra",4.4601975308642,3.51676543209877,455,4,20
"ERR2372938.ERS2269295","SGRP112856","soil;tundra",4.4601975308642,3.51676543209877,510,4,20
"ERR1101544.ERS945934","SGRP80409","aquatic;lake",4.58643564356436,7.93617647058823,712,5,27
"ERR1897639.ERS1628077","SGRP80409","aquatic;lake",4.58643564356436,7.93617647058823,399,5,27
"ERR1897651.ERS1628089","SGRP80409","aquatic;lake",4.58643564356436,7.93617647058823,380,5,27
"ERR1582169.ERS1292831","SGRP80409","aquatic;lake",4.58643564356436,7.93617647058823,470,5,27
"ERR1101604.ERS945994","SGRP80409","aquatic;lake",4.58643564356436,7.93617647058823,415,5,27
"SRR3648063.SRS1492011","SGRP80409","aquatic;lake",4.58643564356436,7.93617647058823,404,5,27
"SRR3648061.SRS1492010","SGRP80409","aquatic;lake",4.58643564356436,7.93617647058823,375,5,27
"SRR3648070.SRS1492017","SGRP80409","aquatic;lake",4.58643564356436,7.93617647058823,403,5,27
"SRR3648069.SRS1492016","SGRP80409","aquatic;lake",4.58643564356436,7.93617647058823,479,5,27
"ERR1101394.ERS945784","SGRP80409","aquatic;lake",4.58643564356436,7.93617647058823,408,5,27
"ERR1583093.ERS1293755","SGRP80409","aquatic;lake",4.58643564356436,7.93617647058823,431,5,27
"ERR1101548.ERS945938","SGRP80409","aquatic;lake",4.58643564356436,7.93617647058823,611,5,27
"SRR10954041.SRS6052913","SGRP80409","aquatic;lake",4.58643564356436,7.93617647058823,410,5,27
"SRR3359195.SRS1357092","SGRP295847","aquatic",4.6166052568,6.7273154491,862,5,27
"SRR3359207.SRS1384911","SGRP295847","aquatic",4.6166052568,6.7273154491,885,5,27
"SRR965845.SRS476492","SGRP295847","aquatic",4.6166052568,6.7273154491,820,5,27
"SRR965829.SRS476495","SGRP295847","aquatic",4.6166052568,6.7273154491,699,5,27
"SRR965827.SRS476496","SGRP295847","aquatic",4.6166052568,6.7273154491,869,5,27
"SRR965817.SRS476773","SGRP295847","aquatic",4.6166052568,6.7273154491,864,5,27
"SRR3359218.SRS1384914","SGRP295847","aquatic",4.6166052568,6.7273154491,709,5,27
"SRR965815.SRS476771","SGRP295847","aquatic",4.6166052568,6.7273154491,790,5,27
"SRR965848.SRS476491","SGRP295847","aquatic",4.6166052568,6.7273154491,839,5,27
"SRR965830.SRS476494","SGRP295847","aquatic",4.6166052568,6.7273154491,752,5,27
"SRR965821.SRS476776","SGRP295847","aquatic",4.6166052568,6.7273154491,884,5,27
"SRR965412.SRS476493","SGRP295847","aquatic",4.6166052568,6.7273154491,703,5,27
"SRR965822.SRS476778","SGRP295847","aquatic",4.6166052568,6.7273154491,707,5,27
"SRR3944852.SRS1579777","SGRP386162","aquatic",4.65,7.5,386,5,27
"DRR138674.DRS093499","SGRP33196","aquatic;river",5.5,8.53,525,6,34
"DRR138677.DRS093502","SGRP33196","aquatic;river",5.5,8.53,473,6,34
"DRR138675.DRS093500","SGRP33196","aquatic;river",5.5,8.53,404,6,34
"DRR138676.DRS093501","SGRP33196","aquatic;river",5.5,8.53,540,6,34
"DRR138687.DRS093512","SGRP64832","aquatic;river",5.5,8.53,437,6,34
"DRR138683.DRS093508","SGRP64832","aquatic;river",5.5,8.53,558,6,34
"DRR138684.DRS093509","SGRP64832","aquatic;river",5.5,8.53,499,6,34
"DRR138680.DRS093505","SGRP64832","aquatic;river",5.5,8.53,437,6,34
"DRR138688.DRS093513","SGRP64832","aquatic;river",5.5,8.53,408,6,34
"DRR138682.DRS093507","SGRP64832","aquatic;river",5.5,8.53,502,6,34
"SRR7204133.SRS3328558","SGRP125491","aquatic;lake",5.645,7.38,502,6,34
"SRR7206210.SRS3330655","SGRP125491","aquatic;lake",5.645,7.38,409,6,34
"SRR7206209.SRS3330656","SGRP125491","aquatic;lake",5.645,7.38,370,6,34
"SRR7204522.SRS3328947","SGRP125491","aquatic;lake",5.645,7.38,419,6,34
"SRR7204128.SRS3328564","SGRP125491","aquatic;lake",5.645,7.38,462,6,34
"SRR7204135.SRS3328556","SGRP125491","aquatic;lake",5.645,7.38,430,6,34
"SRR7204134.SRS3328557","SGRP125491","aquatic;lake",5.645,7.38,537,6,34
"SRR7204520.SRS3328950","SGRP125491","aquatic;lake",5.645,7.38,375,6,34
"DRR138665.DRS093490","SGRP33201","aquatic;lake",6.1,8.54,377,6,34
"DRR138666.DRS093491","SGRP33201","aquatic;lake",6.1,8.54,467,6,34
"SRR1258211.SRS595439","SGRP266011","aquatic;lake",6.12,6.674,373,6,34
"SRR10522110.SRS5719309","SGRP7863","aquatic;lake",6.35555555555556,8.16888888888889,638,6,34
"SRR10522061.SRS5719277","SGRP7863","aquatic;lake",6.35555555555556,8.16888888888889,412,6,34
"SRR1583213.SRS707198","SGRP262780","aquatic",6.39166666666667,7.91666666666667,1125,6,34
"SRR1583210.SRS707195","SGRP262780","aquatic",6.39166666666667,7.91666666666667,1155,6,34
"SRR1583227.SRS707212","SGRP262780","aquatic",6.39166666666667,7.91666666666667,709,6,34
"SRR1583209.SRS707194","SGRP262780","aquatic",6.39166666666667,7.91666666666667,416,6,34
"SRR1583230.SRS707215","SGRP262780","aquatic",6.39166666666667,7.91666666666667,698,6,34
"SRR1583232.SRS707217","SGRP262780","aquatic",6.39166666666667,7.91666666666667,607,6,34
"SRR1583224.SRS707209","SGRP262780","aquatic",6.39166666666667,7.91666666666667,900,6,34
"SRR1583214.SRS707199","SGRP262780","aquatic",6.39166666666667,7.91666666666667,1235,6,34
"SRR1583225.SRS707210","SGRP262780","aquatic",6.39166666666667,7.91666666666667,1029,6,34
"SRR1583226.SRS707211","SGRP262780","aquatic",6.39166666666667,7.91666666666667,971,6,34
"SRR1583231.SRS707216","SGRP262780","aquatic",6.39166666666667,7.91666666666667,682,6,34
"SRR1583219.SRS707204","SGRP262757","aquatic",6.6,8,1283,7,107
"SRR1583220.SRS707205","SGRP262757","aquatic",6.6,8,806,7,107
"SRR1583216.SRS707201","SGRP262757","aquatic",6.6,8,1708,7,107
"SRR1583218.SRS707203","SGRP262757","aquatic",6.6,8,1232,7,107
"SRR1583223.SRS707208","SGRP262757","aquatic",6.6,8,1179,7,107
"SRR1583222.SRS707207","SGRP262757","aquatic",6.6,8,781,7,107
"SRR1583215.SRS707200","SGRP262757","aquatic",6.6,8,1948,7,107
"SRR1583217.SRS707202","SGRP262757","aquatic",6.6,8,802,7,107
"ERR1897150.ERS1627588","SGRP251492","aquatic;lake",6.74285714285714,8.3575,566,7,107
"ERR1897203.ERS1627641","SGRP251492","aquatic;lake",6.74285714285714,8.3575,614,7,107
"ERR1897240.ERS1627678","SGRP251492","aquatic;lake",6.74285714285714,8.3575,567,7,107
"ERR594322.ERS492685","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1788,7,107
"ERR599115.ERS493460","SGRP69837","aquatic",6.95999881818182,7.41047619047619,2404,7,107
"SRR3989343.SRS1593875","SGRP69837","aquatic",6.95999881818182,7.41047619047619,702,7,107
"SRR5495110.SRS2159323","SGRP69837","aquatic",6.95999881818182,7.41047619047619,608,7,107
"SRR5002325.SRS1788344","SGRP69837","aquatic",6.95999881818182,7.41047619047619,588,7,107
"ERR599166.ERS494208","SGRP69837","aquatic",6.95999881818182,7.41047619047619,2231,7,107
"ERR599164.ERS489987","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1395,7,107
"SRR4028167.SRS1386497","SGRP69837","aquatic",6.95999881818182,7.41047619047619,997,7,107
"ERR599055.ERS491980","SGRP69837","aquatic",6.95999881818182,7.41047619047619,606,7,107
"ERR598971.ERS492205","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1912,7,107
"ERR599154.ERS490633","SGRP69837","aquatic",6.95999881818182,7.41047619047619,806,7,107
"ERR599085.ERS491767","SGRP69837","aquatic",6.95999881818182,7.41047619047619,846,7,107
"ERR599086.ERS492381","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1960,7,107
"ERR599047.ERS494274","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1813,7,107
"ERR599033.ERS492680","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1182,7,107
"SRR5002328.SRS1788345","SGRP69837","aquatic",6.95999881818182,7.41047619047619,707,7,107
"ERR598985.ERS494006","SGRP69837","aquatic",6.95999881818182,7.41047619047619,2035,7,107
"SRR5902516.SRS2409056","SGRP69837","aquatic",6.95999881818182,7.41047619047619,649,7,107
"ERR599021.ERS489987","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1018,7,107
"SRR5002365.SRS1788362","SGRP69837","aquatic",6.95999881818182,7.41047619047619,630,7,107
"SRR5002314.SRS1788333","SGRP69837","aquatic",6.95999881818182,7.41047619047619,606,7,107
"ERR599128.ERS491980","SGRP69837","aquatic",6.95999881818182,7.41047619047619,866,7,107
"ERR599083.ERS492680","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1254,7,107
"ERR598964.ERS494431","SGRP69837","aquatic",6.95999881818182,7.41047619047619,2061,7,107
"SRR3989432.SRS1593880","SGRP69837","aquatic",6.95999881818182,7.41047619047619,774,7,107
"SRR3989341.SRS1593873","SGRP69837","aquatic",6.95999881818182,7.41047619047619,793,7,107
"SRR5495099.SRS2159320","SGRP69837","aquatic",6.95999881818182,7.41047619047619,596,7,107
"ERR599112.ERS489727","SGRP69837","aquatic",6.95999881818182,7.41047619047619,2428,7,107
"SRR3989433.SRS1593882","SGRP69837","aquatic",6.95999881818182,7.41047619047619,701,7,107
"SRR4028169.SRS1615315","SGRP69837","aquatic",6.95999881818182,7.41047619047619,745,7,107
"ERR599159.ERS490714","SGRP69837","aquatic",6.95999881818182,7.41047619047619,2535,7,107
"SRR6048006.SRS2522238","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1002,7,107
"ERR599124.ERS490714","SGRP69837","aquatic",6.95999881818182,7.41047619047619,885,7,107
"ERR599000.ERS490633","SGRP69837","aquatic",6.95999881818182,7.41047619047619,2129,7,107
"ERR598947.ERS490230","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1760,7,107
"ERR599034.ERS490065","SGRP69837","aquatic",6.95999881818182,7.41047619047619,843,7,107
"ERR599067.ERS492205","SGRP69837","aquatic",6.95999881818182,7.41047619047619,847,7,107
"ERR599072.ERS492471","SGRP69837","aquatic",6.95999881818182,7.41047619047619,2037,7,107
"ERR598960.ERS490065","SGRP69837","aquatic",6.95999881818182,7.41047619047619,2172,7,107
"SRR5002356.SRS1788370","SGRP69837","aquatic",6.95999881818182,7.41047619047619,579,7,107
"SRR5002370.SRS1788380","SGRP69837","aquatic",6.95999881818182,7.41047619047619,583,7,107
"SRR5002308.SRS1788327","SGRP69837","aquatic",6.95999881818182,7.41047619047619,830,7,107
"SRR5002369.SRS1788379","SGRP69837","aquatic",6.95999881818182,7.41047619047619,940,7,107
"SRR6403570.SRS2417524","SGRP69837","aquatic",6.95999881818182,7.41047619047619,566,7,107
"SRR3989429.SRS1593878","SGRP69837","aquatic",6.95999881818182,7.41047619047619,662,7,107
"ERR594302.ERS490238","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1843,7,107
"ERR599131.ERS490230","SGRP69837","aquatic",6.95999881818182,7.41047619047619,748,7,107
"ERR598999.ERS492680","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1211,7,107
"ERR599071.ERS491767","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1893,7,107
"SRR5002349.SRS1788365","SGRP69837","aquatic",6.95999881818182,7.41047619047619,585,7,107
"ERR598944.ERS494616","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1989,7,107
"SRR2960108.SRS1189533","SGRP69837","aquatic",6.95999881818182,7.41047619047619,639,7,107
"ERR599132.ERS491980","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1499,7,107
"SRR4028175.SRS1386501","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1798,7,107
"ERR599096.ERS492680","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1236,7,107
"ERR598980.ERS493372","SGRP69837","aquatic",6.95999881818182,7.41047619047619,2296,7,107
"ERR594305.ERS492684","SGRP69837","aquatic",6.95999881818182,7.41047619047619,1343,7,107
"SRR5002360.SRS1788331","SGRP69837","aquatic",6.95999881818182,7.41047619047619,762,7,107
"SRR5429424.SRS2110009","SGRP69837","aquatic",6.95999881818182,7.41047619047619,600,7,107
"ERR2097609.ERS1875751","SGRP132208","aquatic;lake",7.1145707073125,8.50314285714286,587,7,107
"ERR1897182.ERS1627620","SGRP251494","aquatic;lake",7.175,8.31285714285714,671,7,107
"ERR1897188.ERS1627626","SGRP251494","aquatic;lake",7.175,8.31285714285714,608,7,107
"ERR1897192.ERS1627630","SGRP251494","aquatic;lake",7.175,8.31285714285714,840,7,107
"ERR1897185.ERS1627623","SGRP251494","aquatic;lake",7.175,8.31285714285714,674,7,107
"ERR1897365.ERS1627803","SGRP251700","aquatic;lake",7.23125,8.40375,678,7,107
"ERR1897043.ERS1627481","SGRP251700","aquatic;lake",7.23125,8.40375,976,7,107
"ERR1897277.ERS1627715","SGRP251700","aquatic;lake",7.23125,8.40375,710,7,107
"ERR1897382.ERS1627820","SGRP251700","aquatic;lake",7.23125,8.40375,798,7,107
"ERR1897377.ERS1627815","SGRP251700","aquatic;lake",7.23125,8.40375,948,7,107
"ERR1897026.ERS1627464","SGRP251700","aquatic;lake",7.23125,8.40375,671,7,107
"ERR1897273.ERS1627711","SGRP251700","aquatic;lake",7.23125,8.40375,788,7,107
"ERR1742950.ERS1459827","SGRP242352","aquatic",7.2875,5.99,580,7,107
"ERR1742959.ERS1459836","SGRP242352","aquatic",7.2875,5.99,580,7,107
"ERR1742953.ERS1459830","SGRP242352","aquatic",7.2875,5.99,602,7,107
"ERR1897291.ERS1627729","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1602,7,107
"ERR1897407.ERS1627845","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1639,7,107
"ERR1897486.ERS1627924","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1361,7,107
"ERR1896703.ERS1627141","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1825,7,107
"ERR1897470.ERS1627908","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1765,7,107
"ERR1897126.ERS1627564","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1670,7,107
"ERR1897238.ERS1627676","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1241,7,107
"ERR1896702.ERS1627140","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1146,7,107
"ERR1896677.ERS1627115","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1209,7,107
"ERR1897259.ERS1627697","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1495,7,107
"ERR1896673.ERS1627111","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1313,7,107
"ERR1896662.ERS1627100","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1296,7,107
"ERR1896692.ERS1627130","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1370,7,107
"ERR1897284.ERS1627722","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1726,7,107
"ERR1896661.ERS1627099","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1541,7,107
"ERR1896640.ERS1627078","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1396,7,107
"ERR1896668.ERS1627106","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1028,7,107
"ERR1897216.ERS1627654","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1253,7,107
"ERR1897330.ERS1627768","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1165,7,107
"ERR1896639.ERS1627077","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1251,7,107
"ERR1897274.ERS1627712","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1299,7,107
"ERR1897386.ERS1627824","SGRP251514","aquatic;lake",7.47272727272727,7.97904761904762,1306,7,107
"SRR7204149.SRS3328541","SGRP175479","aquatic;lake",7.62333333333333,7.72,521,8,28
"SRR7206250.SRS3330615","SGRP175479","aquatic;lake",7.62333333333333,7.72,528,8,28
"SRR3607737.SRS1254012","SGRP402863","soil;forest",7.81818181818182,3.82727272727273,488,8,28
"SRR3607856.SRS1254250","SGRP402863","soil;forest",7.81818181818182,3.82727272727273,488,8,28
"SRR3607758.SRS1253994","SGRP402863","soil;forest",7.81818181818182,3.82727272727273,582,8,28
"ERR1531084.ERS1248248","SGRP302248","aquatic",8.23333333333333,8.71666666666667,1338,8,28
"ERR392316.ERS387026","SGRP302248","aquatic",8.23333333333333,8.71666666666667,1113,8,28
"ERR1531083.ERS1248247","SGRP302248","aquatic",8.23333333333333,8.71666666666667,1164,8,28
"ERR392346.ERS387056","SGRP302248","aquatic",8.23333333333333,8.71666666666667,1175,8,28
"ERR1531064.ERS1248228","SGRP302248","aquatic",8.23333333333333,8.71666666666667,1202,8,28
"ERR392340.ERS387050","SGRP302248","aquatic",8.23333333333333,8.71666666666667,1285,8,28
"ERR1897050.ERS1627488","SGRP251465","aquatic;lake",8.23888888888889,8.13277777777778,673,8,28
"ERR1897058.ERS1627496","SGRP251465","aquatic;lake",8.23888888888889,8.13277777777778,575,8,28
"SRR6029405.SRS2508860","SGRP219912","aquatic;estuary",8.25,7.65714285714286,1044,8,28
"SRR6029417.SRS2508846","SGRP219912","aquatic;estuary",8.25,7.65714285714286,2025,8,28
"SRR6029497.SRS2508766","SGRP219912","aquatic;estuary",8.25,7.65714285714286,1286,8,28
"SRR6029499.SRS2508764","SGRP219912","aquatic;estuary",8.25,7.65714285714286,1514,8,28
