"SampleID","BioSampleID","ComClustID","Env_cons","SeqTech_cons","Temperature_C_mean","Latitude","pH","Richness","Temp_bin","AbsLatitude","LatRegion"
"DRR138675.DRS093500","DRS093500","SGRP33196","aquatic;river","AMPLICON",5.5,35.072,8.53,404,6,35.072,"Temperate"
"DRR138676.DRS093501","DRS093501","SGRP33196","aquatic;river","AMPLICON",5.5,35.072,8.53,540,6,35.072,"Temperate"
"DRR138677.DRS093502","DRS093502","SGRP33196","aquatic;river","AMPLICON",5.5,35.072,8.53,473,6,35.072,"Temperate"
"DRR138674.DRS093499","DRS093499","SGRP33196","aquatic;river","AMPLICON",5.5,35.072,8.53,525,6,35.072,"Temperate"
"DRR138688.DRS093513","DRS093513","SGRP64832","aquatic;river","AMPLICON",5.5,35.072,8.53,408,6,35.072,"Temperate"
"DRR138682.DRS093507","DRS093507","SGRP64832","aquatic;river","AMPLICON",5.5,35.072,8.53,502,6,35.072,"Temperate"
"DRR138687.DRS093512","DRS093512","SGRP64832","aquatic;river","AMPLICON",5.5,35.072,8.53,437,6,35.072,"Temperate"
"DRR138684.DRS093509","DRS093509","SGRP64832","aquatic;river","AMPLICON",5.5,35.072,8.53,499,6,35.072,"Temperate"
"DRR138683.DRS093508","DRS093508","SGRP64832","aquatic;river","AMPLICON",5.5,35.072,8.53,558,6,35.072,"Temperate"
"DRR138680.DRS093505","DRS093505","SGRP64832","aquatic;river","AMPLICON",5.5,35.072,8.53,437,6,35.072,"Temperate"
"SRR7204133.SRS3328558","SRS3328558","SGRP125491","aquatic;lake","AMPLICON",5.645,42.2673,7.38,502,6,42.2673,"Temperate"
"SRR7204134.SRS3328557","SRS3328557","SGRP125491","aquatic;lake","AMPLICON",5.645,42.2673,7.38,537,6,42.2673,"Temperate"
"SRR7204135.SRS3328556","SRS3328556","SGRP125491","aquatic;lake","AMPLICON",5.645,42.2673,7.38,430,6,42.2673,"Temperate"
"SRR7204128.SRS3328564","SRS3328564","SGRP125491","aquatic;lake","AMPLICON",5.645,42.2673,7.38,462,6,42.2673,"Temperate"
"SRR7204522.SRS3328947","SRS3328947","SGRP125491","aquatic;lake","AMPLICON",5.645,42.2673,7.38,419,6,42.2673,"Temperate"
"SRR7204519.SRS3328949","SRS3328949","SGRP125491","aquatic;lake","AMPLICON",5.645,42.2673,7.38,354,6,42.2673,"Temperate"
"SRR7204520.SRS3328950","SRS3328950","SGRP125491","aquatic;lake","AMPLICON",5.645,42.2673,7.38,375,6,42.2673,"Temperate"
"SRR7206210.SRS3330655","SRS3330655","SGRP125491","aquatic;lake","AMPLICON",5.645,NA,7.38,409,6,NA,"Unknown"
"SRR7206209.SRS3330656","SRS3330656","SGRP125491","aquatic;lake","AMPLICON",5.645,NA,7.38,370,6,NA,"Unknown"
"SRR1552493.SRS685569","SRS685569","SGRP322255","aquatic;lake","AMPLICON",5.76452857142857,NA,NA,380,6,NA,"Unknown"
"SRR1553099.SRS686132","SRS686132","SGRP322255","aquatic;lake","AMPLICON",5.76452857142857,NA,NA,376,6,NA,"Unknown"
"SRR1553258.SRS686267","SRS686267","SGRP322255","aquatic;lake","AMPLICON",5.76452857142857,NA,NA,402,6,NA,"Unknown"
"SRR1553240.SRS686236","SRS686236","SGRP322255","aquatic;lake","AMPLICON",5.76452857142857,NA,NA,374,6,NA,"Unknown"
"SRR1552492.SRS685566","SRS685566","SGRP322255","aquatic;lake","AMPLICON",5.76452857142857,NA,NA,375,6,NA,"Unknown"
"SRR1553261.SRS686268","SRS686268","SGRP322255","aquatic;lake","AMPLICON",5.76452857142857,NA,NA,404,6,NA,"Unknown"
"SRR7063634.SRS3218754","SRS3218754","SGRP43497","aquatic","AMPLICON",5.826408,NA,NA,390,6,NA,"Unknown"
"SRR5658786.SRS2262858","SRS2262858","SGRP43497","aquatic","AMPLICON",5.826408,58.7891666404902,NA,370,6,58.7891666404902,"Temperate"
"SRR7063640.SRS3218750","SRS3218750","SGRP43497","aquatic","AMPLICON",5.826408,NA,NA,367,6,NA,"Unknown"
"SRR5658788.SRS2262855","SRS2262855","SGRP43497","aquatic","AMPLICON",5.826408,58.785833325237,NA,338,6,58.785833325237,"Temperate"
"SRR7063645.SRS3218745","SRS3218745","SGRP43497","aquatic","AMPLICON",5.826408,NA,NA,357,6,NA,"Unknown"
"SRR5658790.SRS2262853","SRS2262853","SGRP43497","aquatic","AMPLICON",5.826408,58.7891666404902,NA,470,6,58.7891666404902,"Temperate"
"SRR7063638.SRS3218751","SRS3218751","SGRP43497","aquatic","AMPLICON",5.826408,NA,NA,338,6,NA,"Unknown"
"SRR5658835.SRS2262808","SRS2262808","SGRP43497","aquatic","AMPLICON",5.826408,58.7733333092182,NA,437,6,58.7733333092182,"Temperate"
"SRR7063655.SRS3218735","SRS3218735","SGRP43497","aquatic","AMPLICON",5.826408,NA,NA,347,6,NA,"Unknown"
"ERR1726799.ERS491307","ERS491307","SGRP43497","aquatic","AMPLICON",5.826408,-57.7789,NA,404,6,57.7789,"Temperate"
"SRR7063644.SRS3218746","SRS3218746","SGRP43497","aquatic","AMPLICON",5.826408,NA,NA,361,6,NA,"Unknown"
"SRR7063639.SRS3218763","SRS3218763","SGRP43497","aquatic","AMPLICON",5.826408,NA,NA,353,6,NA,"Unknown"
"SRR7063649.SRS3218740","SRS3218740","SGRP43497","aquatic","AMPLICON",5.826408,NA,NA,378,6,NA,"Unknown"
"SRR7063626.SRS3218762","SRS3218762","SGRP43497","aquatic","AMPLICON",5.826408,NA,NA,365,6,NA,"Unknown"
"SRR7063676.SRS3218713","SRS3218713","SGRP43497","aquatic","AMPLICON",5.826408,NA,NA,366,6,NA,"Unknown"
"SRR1553267.SRS686273","SRS686273","SGRP322259","aquatic;lake","AMPLICON",5.99163,NA,NA,457,6,NA,"Unknown"
"SRR1553245.SRS686245","SRS686245","SGRP322259","aquatic;lake","AMPLICON",5.99163,NA,NA,391,6,NA,"Unknown"
"SRR1553231.SRS686228","SRS686228","SGRP322259","aquatic;lake","AMPLICON",5.99163,NA,NA,346,6,NA,"Unknown"
"SRR1552494.SRS685570","SRS685570","SGRP322259","aquatic;lake","AMPLICON",5.99163,NA,NA,368,6,NA,"Unknown"
"SRR1553246.SRS686250","SRS686250","SGRP322259","aquatic;lake","AMPLICON",5.99163,NA,NA,395,6,NA,"Unknown"
"SRR6665590.SRS2907949","SRS2907949","SGRP74890","plant","AMPLICON",6,NA,NA,437,6,NA,"Unknown"
"ERR2600141.ERS2514221","ERS2514221","SGRP74890","plant","AMPLICON",6,NA,NA,444,6,NA,"Unknown"
"ERR2600137.ERS2514219","ERS2514219","SGRP74890","plant","AMPLICON",6,NA,NA,495,6,NA,"Unknown"
"ERR2600140.ERS2514214","ERS2514214","SGRP74890","plant","AMPLICON",6,NA,NA,404,6,NA,"Unknown"
"SRR6377810.SRS2759180","SRS2759180","SGRP74890","plant","AMPLICON",6,NA,NA,780,6,NA,"Unknown"
"SRR6665862.SRS2907949","SRS2907949","SGRP74890","plant","AMPLICON",6,NA,NA,350,6,NA,"Unknown"
"ERR2600135.ERS2514218","ERS2514218","SGRP74890","plant","AMPLICON",6,NA,NA,338,6,NA,"Unknown"
"ERR2600136.ERS2514212","ERS2514212","SGRP74890","plant","AMPLICON",6,NA,NA,472,6,NA,"Unknown"
"SRR3359297.SRS1357131","SRS1357131","SGRP215527","aquatic","AMPLICON",6.07,NA,NA,387,6,NA,"Unknown"
"SRR3359339.SRS1384966","SRS1384966","SGRP215527","aquatic","AMPLICON",6.07,NA,NA,405,6,NA,"Unknown"
"SRR3359338.SRS1384967","SRS1384967","SGRP215527","aquatic","AMPLICON",6.07,NA,NA,583,6,NA,"Unknown"
"SRR3359325.SRS1384955","SRS1384955","SGRP215527","aquatic","AMPLICON",6.07,NA,NA,361,6,NA,"Unknown"
"SRR3359316.SRS1384951","SRS1384951","SGRP215527","aquatic","AMPLICON",6.07,NA,NA,341,6,NA,"Unknown"
"DRR138672.DRS093497","DRS093497","SGRP33201","aquatic;lake","AMPLICON",6.1,34.93,8.54,366,6,34.93,"Temperate"
"DRR138669.DRS093494","DRS093494","SGRP33201","aquatic;lake","AMPLICON",6.1,34.93,8.54,361,6,34.93,"Temperate"
"DRR138665.DRS093490","DRS093490","SGRP33201","aquatic;lake","AMPLICON",6.1,34.93,8.54,377,6,34.93,"Temperate"
"DRR138666.DRS093491","DRS093491","SGRP33201","aquatic;lake","AMPLICON",6.1,34.93,8.54,467,6,34.93,"Temperate"
"DRR138663.DRS093488","DRS093488","SGRP33201","aquatic;lake","AMPLICON",6.1,34.93,8.54,369,6,34.93,"Temperate"
"DRR138656.DRS093481","DRS093481","SGRP33201","aquatic;lake","AMPLICON",6.1,34.93,8.54,349,6,34.93,"Temperate"
"SRR1258211.SRS595439","SRS595439","SGRP266011","aquatic;lake","AMPLICON",6.12,NA,6.674,373,6,NA,"Unknown"
"SRR7204252.SRS3328723","SRS3328723","SGRP106400","aquatic;lake","AMPLICON",6.214,NA,7.586,351,6,NA,"Unknown"
"SRR10522110.SRS5719309","SRS5719309","SGRP7863","aquatic;lake","AMPLICON",6.35555555555556,NA,8.16888888888889,638,6,NA,"Unknown"
"SRR10522061.SRS5719277","SRS5719277","SGRP7863","aquatic;lake","AMPLICON",6.35555555555556,NA,8.16888888888889,412,6,NA,"Unknown"
"SRR10522143.SRS5719175","SRS5719175","SGRP7863","aquatic;lake","AMPLICON",6.35555555555556,NA,8.16888888888889,343,6,NA,"Unknown"
"SRR3359306.SRS1357117","SRS1357117","SGRP215528","aquatic","AMPLICON",6.36666666666667,NA,NA,521,6,NA,"Unknown"
"SRR3359288.SRS1384929","SRS1384929","SGRP215528","aquatic","AMPLICON",6.36666666666667,NA,NA,518,6,NA,"Unknown"
"SRR3359287.SRS1384930","SRS1384930","SGRP215528","aquatic","AMPLICON",6.36666666666667,NA,NA,396,6,NA,"Unknown"
"SRR3359324.SRS1384956","SRS1384956","SGRP215528","aquatic","AMPLICON",6.36666666666667,NA,NA,434,6,NA,"Unknown"
"SRR3359337.SRS1384968","SRS1384968","SGRP215528","aquatic","AMPLICON",6.36666666666667,NA,NA,513,6,NA,"Unknown"
"SRR3359322.SRS1384945","SRS1384945","SGRP215528","aquatic","AMPLICON",6.36666666666667,NA,NA,494,6,NA,"Unknown"
"SRR3359300.SRS1356956","SRS1356956","SGRP215528","aquatic","AMPLICON",6.36666666666667,NA,NA,646,6,NA,"Unknown"
"SRR3359321.SRS1384946","SRS1384946","SGRP215528","aquatic","AMPLICON",6.36666666666667,NA,NA,510,6,NA,"Unknown"
"SRR1583232.SRS707217","SRS707217","SGRP262780","aquatic","AMPLICON",6.39166666666667,NA,7.91666666666667,607,6,NA,"Unknown"
"SRR1583226.SRS707211","SRS707211","SGRP262780","aquatic","AMPLICON",6.39166666666667,NA,7.91666666666667,971,6,NA,"Unknown"
"SRR1583230.SRS707215","SRS707215","SGRP262780","aquatic","AMPLICON",6.39166666666667,NA,7.91666666666667,698,6,NA,"Unknown"
"SRR1583227.SRS707212","SRS707212","SGRP262780","aquatic","AMPLICON",6.39166666666667,NA,7.91666666666667,709,6,NA,"Unknown"
"SRR1583214.SRS707199","SRS707199","SGRP262780","aquatic","AMPLICON",6.39166666666667,NA,7.91666666666667,1235,6,NA,"Unknown"
"SRR1583231.SRS707216","SRS707216","SGRP262780","aquatic","AMPLICON",6.39166666666667,NA,7.91666666666667,682,6,NA,"Unknown"
"SRR1583210.SRS707195","SRS707195","SGRP262780","aquatic","AMPLICON",6.39166666666667,NA,7.91666666666667,1155,6,NA,"Unknown"
"SRR1583213.SRS707198","SRS707198","SGRP262780","aquatic","AMPLICON",6.39166666666667,NA,7.91666666666667,1125,6,NA,"Unknown"
"SRR1583209.SRS707194","SRS707194","SGRP262780","aquatic","AMPLICON",6.39166666666667,NA,7.91666666666667,416,6,NA,"Unknown"
"SRR1583225.SRS707210","SRS707210","SGRP262780","aquatic","AMPLICON",6.39166666666667,NA,7.91666666666667,1029,6,NA,"Unknown"
"SRR1583224.SRS707209","SRS707209","SGRP262780","aquatic","AMPLICON",6.39166666666667,NA,7.91666666666667,900,6,NA,"Unknown"
"ERR2220248.ERS2040528","ERS2040528","SGRP18460","aquatic","AMPLICON",6.41961,23.274,NA,459,6,23.274,"Tropics_Subtropics"
"SRR5924845.SRS2423090","SRS2423090","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,426,6,NA,"Unknown"
"SRR5918499.SRS2418875","SRS2418875","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,556,6,NA,"Unknown"
"SRR5915447.SRS2417763","SRS2417763","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,438,6,NA,"Unknown"
"SRR6188436.SRS2605880","SRS2605880","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,339,6,NA,"Unknown"
"SRR5924683.SRS2422985","SRS2422985","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,411,6,NA,"Unknown"
"SRR5746709.SRS2306934","SRS2306934","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,403,6,NA,"Unknown"
"SRR3821101.SRS1551798","SRS1551798","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,395,6,NA,"Unknown"
"SRR5746706.SRS2306937","SRS2306937","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,530,6,NA,"Unknown"
"SRR5805439.SRS2337421","SRS2337421","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,397,6,NA,"Unknown"
"SRR6656787.SRS2900532","SRS2900532","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,498,6,NA,"Unknown"
"SRR5916517.SRS2417969","SRS2417969","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,470,6,NA,"Unknown"
"SRR5918728.SRS2418819","SRS2418819","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,475,6,NA,"Unknown"
"SRR8521314.SRS4319161","SRS4319161","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,396,6,NA,"Unknown"
"SRR5924726.SRS2423015","SRS2423015","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,533,6,NA,"Unknown"
"SRR5746700.SRS2306943","SRS2306943","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,521,6,NA,"Unknown"
"SRR5924868.SRS2423044","SRS2423044","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,376,6,NA,"Unknown"
"SRR5746609.SRS2307034","SRS2307034","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,411,6,NA,"Unknown"
"SRR6400906.SRS2777240","SRS2777240","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,467,6,NA,"Unknown"
"SRR2098456.SRS988972","SRS988972","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,602,6,NA,"Unknown"
"SRR5916655.SRS2418003","SRS2418003","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,345,6,NA,"Unknown"
"ERR2231761.ERS2068633","ERS2068633","SGRP18460","aquatic","AMPLICON",6.41961,25.9337,NA,668,6,25.9337,"Tropics_Subtropics"
"SRR5916899.SRS2417944","SRS2417944","SGRP18460","aquatic","AMPLICON",6.41961,NA,NA,376,6,NA,"Unknown"
"SRR1553128.SRS686148","SRS686148","SGRP322216","aquatic;lake","AMPLICON",6.48512,NA,NA,348,6,NA,"Unknown"
"SRR1553165.SRS686185","SRS686185","SGRP322216","aquatic;lake","AMPLICON",6.48512,NA,NA,358,6,NA,"Unknown"
"SRR1553248.SRS686253","SRS686253","SGRP322216","aquatic;lake","AMPLICON",6.48512,NA,NA,365,6,NA,"Unknown"
"SRR5809568.SRS2340072","SRS2340072","SGRP227467","soil","AMPLICON",6.5,NA,NA,536,6,NA,"Unknown"
"SRR5809571.SRS2340068","SRS2340068","SGRP227467","soil","AMPLICON",6.5,NA,NA,541,6,NA,"Unknown"
"SRR5809573.SRS2340066","SRS2340066","SGRP227467","soil","AMPLICON",6.5,NA,NA,605,6,NA,"Unknown"
"SRR5809572.SRS2340067","SRS2340067","SGRP227467","soil","AMPLICON",6.5,NA,NA,477,6,NA,"Unknown"
"SRR5809570.SRS2340069","SRS2340069","SGRP227467","soil","AMPLICON",6.5,NA,NA,563,6,NA,"Unknown"
"SRR5809575.SRS2340063","SRS2340063","SGRP227467","soil","AMPLICON",6.5,NA,NA,482,6,NA,"Unknown"
"SRR7204273.SRS3328702","SRS3328702","SGRP106399","aquatic;lake","AMPLICON",6.55411764705882,NA,7.00058823529412,500,7,NA,"Unknown"
"SRR7204121.SRS3328570","SRS3328570","SGRP106399","aquatic;lake","AMPLICON",6.55411764705882,42.2623,7.00058823529412,463,7,42.2623,"Temperate"
"SRR7204291.SRS3328685","SRS3328685","SGRP106399","aquatic;lake","AMPLICON",6.55411764705882,NA,7.00058823529412,492,7,NA,"Unknown"
"SRR7204292.SRS3328683","SRS3328683","SGRP106399","aquatic;lake","AMPLICON",6.55411764705882,NA,7.00058823529412,549,7,NA,"Unknown"
"SRR7204528.SRS3328941","SRS3328941","SGRP106399","aquatic;lake","AMPLICON",6.55411764705882,42.2623,7.00058823529412,476,7,42.2623,"Temperate"
"SRR2638022.SRS1112892","SRS1112892","SGRP368816","soil","AMPLICON",6.6,NA,NA,608,7,NA,"Unknown"
"SRR2638034.SRS1112880","SRS1112880","SGRP368816","soil","AMPLICON",6.6,NA,NA,687,7,NA,"Unknown"
"SRR2638028.SRS1112886","SRS1112886","SGRP368816","soil","AMPLICON",6.6,NA,NA,525,7,NA,"Unknown"
"SRR2638020.SRS1112894","SRS1112894","SGRP368816","soil","AMPLICON",6.6,NA,NA,500,7,NA,"Unknown"
"SRR2638024.SRS1112890","SRS1112890","SGRP368816","soil","AMPLICON",6.6,NA,NA,746,7,NA,"Unknown"
"SRR1583219.SRS707204","SRS707204","SGRP262757","aquatic","AMPLICON",6.6,NA,8,1283,7,NA,"Unknown"
"SRR1583217.SRS707202","SRS707202","SGRP262757","aquatic","AMPLICON",6.6,NA,8,802,7,NA,"Unknown"
"SRR1583215.SRS707200","SRS707200","SGRP262757","aquatic","AMPLICON",6.6,NA,8,1948,7,NA,"Unknown"
"SRR1583223.SRS707208","SRS707208","SGRP262757","aquatic","AMPLICON",6.6,NA,8,1179,7,NA,"Unknown"
"SRR1583222.SRS707207","SRS707207","SGRP262757","aquatic","AMPLICON",6.6,NA,8,781,7,NA,"Unknown"
"SRR1583216.SRS707201","SRS707201","SGRP262757","aquatic","AMPLICON",6.6,NA,8,1708,7,NA,"Unknown"
"SRR1583218.SRS707203","SRS707203","SGRP262757","aquatic","AMPLICON",6.6,NA,8,1232,7,NA,"Unknown"
"SRR1583220.SRS707205","SRS707205","SGRP262757","aquatic","AMPLICON",6.6,NA,8,806,7,NA,"Unknown"
"SRR1583236.SRS707221","SRS707221","SGRP262827","aquatic","AMPLICON",6.6,NA,8,523,7,NA,"Unknown"
"SRR1583235.SRS707220","SRS707220","SGRP262827","aquatic","AMPLICON",6.6,NA,8,468,7,NA,"Unknown"
"SRR1583241.SRS707226","SRS707226","SGRP262827","aquatic","AMPLICON",6.6,NA,8,467,7,NA,"Unknown"
"ERR1897157.ERS1627595","ERS1627595","SGRP251492","aquatic;lake","AMPLICON",6.74285714285714,53.167,8.3575,471,7,53.167,"Temperate"
"ERR1897150.ERS1627588","ERS1627588","SGRP251492","aquatic;lake","AMPLICON",6.74285714285714,53.167,8.3575,566,7,53.167,"Temperate"
"ERR1897203.ERS1627641","ERS1627641","SGRP251492","aquatic;lake","AMPLICON",6.74285714285714,53.167,8.3575,614,7,53.167,"Temperate"
"ERR1897207.ERS1627645","ERS1627645","SGRP251492","aquatic;lake","AMPLICON",6.74285714285714,53.167,8.3575,476,7,53.167,"Temperate"
"ERR1897240.ERS1627678","ERS1627678","SGRP251492","aquatic;lake","AMPLICON",6.74285714285714,53.167,8.3575,567,7,53.167,"Temperate"
"ERR1897252.ERS1627690","ERS1627690","SGRP251492","aquatic;lake","AMPLICON",6.74285714285714,53.167,8.3575,530,7,53.167,"Temperate"
"ERR1742901.ERS1459778","ERS1459778","SGRP242368","aquatic","AMPLICON",6.7875,55.226806,6.035,474,7,55.226806,"Temperate"
"SRR5462500.SRS2136381","SRS2136381","SGRP97916","aquatic;sea","AMPLICON",7.026748,NA,NA,624,7,NA,"Unknown"
"SRR5462502.SRS2136383","SRS2136383","SGRP97916","aquatic;sea","AMPLICON",7.026748,NA,NA,634,7,NA,"Unknown"
"SRR5462498.SRS2136379","SRS2136379","SGRP97916","aquatic;sea","AMPLICON",7.026748,NA,NA,664,7,NA,"Unknown"
"SRR5462504.SRS2136385","SRS2136385","SGRP97916","aquatic;sea","AMPLICON",7.026748,NA,NA,669,7,NA,"Unknown"
"SRR5462484.SRS2136364","SRS2136364","SGRP97916","aquatic;sea","AMPLICON",7.026748,NA,NA,683,7,NA,"Unknown"
"SRR5462482.SRS2136362","SRS2136362","SGRP97916","aquatic;sea","AMPLICON",7.026748,NA,NA,765,7,NA,"Unknown"
"SRR5462486.SRS2136367","SRS2136367","SGRP97916","aquatic;sea","AMPLICON",7.026748,NA,NA,717,7,NA,"Unknown"
"ERR1879830.ERS490241","ERS490241","SGRP97916","aquatic;sea","AMPLICON",7.026748,-31.056,NA,1296,7,31.056,"Temperate"
"SRR5462512.SRS2136393","SRS2136393","SGRP97916","aquatic;sea","AMPLICON",7.026748,NA,NA,683,7,NA,"Unknown"
"SRR7206251.SRS3330614","SRS3330614","SGRP106402","aquatic;lake","AMPLICON",7.08375,NA,7.68625,465,7,NA,"Unknown"
"SRR7206225.SRS3330640","SRS3330640","SGRP106402","aquatic;lake","AMPLICON",7.08375,NA,7.68625,457,7,NA,"Unknown"
"ERR2097609.ERS1875751","ERS1875751","SGRP132208","aquatic;lake","AMPLICON",7.1145707073125,59.8376,8.50314285714286,587,7,59.8376,"Temperate"
"ERR1897185.ERS1627623","ERS1627623","SGRP251494","aquatic;lake","AMPLICON",7.175,53.167,8.31285714285714,674,7,53.167,"Temperate"
"ERR1897182.ERS1627620","ERS1627620","SGRP251494","aquatic;lake","AMPLICON",7.175,53.167,8.31285714285714,671,7,53.167,"Temperate"
"ERR1897188.ERS1627626","ERS1627626","SGRP251494","aquatic;lake","AMPLICON",7.175,53.167,8.31285714285714,608,7,53.167,"Temperate"
"ERR1897192.ERS1627630","ERS1627630","SGRP251494","aquatic;lake","AMPLICON",7.175,53.167,8.31285714285714,840,7,53.167,"Temperate"
"SRR3359274.SRS1384925","SRS1384925","SGRP215533","aquatic","AMPLICON",7.23,NA,NA,699,7,NA,"Unknown"
"SRR3359283.SRS1384926","SRS1384926","SGRP215533","aquatic","AMPLICON",7.23,NA,NA,471,7,NA,"Unknown"
"ERR1897262.ERS1627700","ERS1627700","SGRP251700","aquatic;lake","AMPLICON",7.23125,53.167,8.40375,548,7,53.167,"Temperate"
"ERR1897377.ERS1627815","ERS1627815","SGRP251700","aquatic;lake","AMPLICON",7.23125,53.1,8.40375,948,7,53.1,"Temperate"
"ERR1897026.ERS1627464","ERS1627464","SGRP251700","aquatic;lake","AMPLICON",7.23125,53.167,8.40375,671,7,53.167,"Temperate"
"ERR1897382.ERS1627820","ERS1627820","SGRP251700","aquatic;lake","AMPLICON",7.23125,53.167,8.40375,798,7,53.167,"Temperate"
"ERR1897273.ERS1627711","ERS1627711","SGRP251700","aquatic;lake","AMPLICON",7.23125,53.167,8.40375,788,7,53.167,"Temperate"
"ERR1897043.ERS1627481","ERS1627481","SGRP251700","aquatic;lake","AMPLICON",7.23125,53.167,8.40375,976,7,53.167,"Temperate"
"ERR1897365.ERS1627803","ERS1627803","SGRP251700","aquatic;lake","AMPLICON",7.23125,53.1,8.40375,678,7,53.1,"Temperate"
"ERR1897277.ERS1627715","ERS1627715","SGRP251700","aquatic;lake","AMPLICON",7.23125,53.167,8.40375,710,7,53.167,"Temperate"
"ERR1742953.ERS1459830","ERS1459830","SGRP242352","aquatic","AMPLICON",7.2875,55.226528,5.99,602,7,55.226528,"Temperate"
"ERR1742963.ERS1459840","ERS1459840","SGRP242352","aquatic","AMPLICON",7.2875,55.226806,5.99,457,7,55.226806,"Temperate"
"ERR1742950.ERS1459827","ERS1459827","SGRP242352","aquatic","AMPLICON",7.2875,55.226667,5.99,580,7,55.226667,"Temperate"
"ERR1742959.ERS1459836","ERS1459836","SGRP242352","aquatic","AMPLICON",7.2875,55.226528,5.99,580,7,55.226528,"Temperate"
"DRR092511.DRS044716","DRS044716","SGRP13320","aquatic","AMPLICON",7.3549,44.34,NA,471,7,44.34,"Temperate"
"SRR2230185.SRS1053019","SRS1053019","SGRP13320","aquatic","AMPLICON",7.3549,NA,NA,460,7,NA,"Unknown"
"SRR3656941.SRS1496275","SRS1496275","SGRP359606","aquatic;sediment","AMPLICON",7.42166666666667,NA,NA,1146,7,NA,"Unknown"
"SRR3656935.SRS1496269","SRS1496269","SGRP359606","aquatic;sediment","AMPLICON",7.42166666666667,NA,NA,979,7,NA,"Unknown"
"SRR3637043.SRS1488081","SRS1488081","SGRP359606","aquatic;sediment","AMPLICON",7.42166666666667,NA,NA,1151,7,NA,"Unknown"
"SRR3656937.SRS1496271","SRS1496271","SGRP359606","aquatic;sediment","AMPLICON",7.42166666666667,NA,NA,1238,7,NA,"Unknown"
"SRR3656936.SRS1496270","SRS1496270","SGRP359606","aquatic;sediment","AMPLICON",7.42166666666667,NA,NA,951,7,NA,"Unknown"
"SRR3656940.SRS1496273","SRS1496273","SGRP359606","aquatic;sediment","AMPLICON",7.42166666666667,NA,NA,1208,7,NA,"Unknown"
"SRR3656944.SRS1496278","SRS1496278","SGRP359606","aquatic;sediment","AMPLICON",7.42166666666667,NA,NA,1126,7,NA,"Unknown"
"SRR3637046.SRS1488084","SRS1488084","SGRP359606","aquatic;sediment","AMPLICON",7.42166666666667,NA,NA,950,7,NA,"Unknown"
"SRR3637042.SRS1488080","SRS1488080","SGRP359606","aquatic;sediment","AMPLICON",7.42166666666667,NA,NA,1204,7,NA,"Unknown"
"SRR3637031.SRS1488069","SRS1488069","SGRP359606","aquatic;sediment","AMPLICON",7.42166666666667,NA,NA,987,7,NA,"Unknown"
"SRR3637045.SRS1488083","SRS1488083","SGRP359606","aquatic;sediment","AMPLICON",7.42166666666667,NA,NA,1133,7,NA,"Unknown"
"SRR3637040.SRS1488078","SRS1488078","SGRP359606","aquatic;sediment","AMPLICON",7.42166666666667,NA,NA,1231,7,NA,"Unknown"
"SRR7204514.SRS3328955","SRS3328955","SGRP106398","aquatic;lake","AMPLICON",7.46090909090909,42.3322,7.22272727272727,494,7,42.3322,"Temperate"
"ERR1897259.ERS1627697","ERS1627697","SGRP251514","aquatic;lake","AMPLICON",7.47272727272727,53.167,7.97904761904762,1495,7,53.167,"Temperate"
"ERR1897126.ERS1627564","ERS1627564","SGRP251514","aquatic;lake","AMPLICON",7.47272727272727,53.167,7.97904761904762,1670,7,53.167,"Temperate"
"ERR1897407.ERS1627845","ERS1627845","SGRP251514","aquatic;lake","AMPLICON",7.47272727272727,53.1,7.97904761904762,1639,7,53.1,"Temperate"
"ERR1896668.ERS1627106","ERS1627106","SGRP251514","aquatic;lake","AMPLICON",7.47272727272727,53.167,7.97904761904762,1028,7,53.167,"Temperate"
"ERR1897386.ERS1627824","ERS1627824","SGRP251514","aquatic;lake","AMPLICON",7.47272727272727,53.167,7.97904761904762,1306,7,53.167,"Temperate"
"ERR1896677.ERS1627115","ERS1627115","SGRP251514","aquatic;lake","AMPLICON",7.47272727272727,53.167,7.97904761904762,1209,7,53.167,"Temperate"
"ERR1896673.ERS1627111","ERS1627111","SGRP251514","aquatic;lake","AMPLICON",7.47272727272727,53.167,7.97904761904762,1313,7,53.167,"Temperate"
