"SampleID","BioSampleID","ComClustID","Env_cons","SeqTech_cons","Temperature_C_mean","Latitude","pH","Richness","Temp_bin","AbsLatitude","LatRegion"
"SRR6029405.SRS2508860","SRS2508860","SGRP219912","aquatic;estuary","AMPLICON",8.25,NA,7.65714285714286,1044,8,NA,"Unknown"
"SRR6029453.SRS2508812","SRS2508812","SGRP219912","aquatic;estuary","AMPLICON",8.25,NA,7.65714285714286,1613,8,NA,"Unknown"
"SRR6029417.SRS2508846","SRS2508846","SGRP219912","aquatic;estuary","AMPLICON",8.25,NA,7.65714285714286,2025,8,NA,"Unknown"
"ERR1896769.ERS1627207","ERS1627207","SGRP251840","aquatic;lake","AMPLICON",8.25,53.333,8.06,152,8,53.333,"Temperate"
"ERR1522778.ERS1240988","ERS1240988","SGRP251840","aquatic;lake","AMPLICON",8.25,-37.708936,8.06,154,8,37.708936,"Temperate"
"ERR1897000.ERS1627438","ERS1627438","SGRP251840","aquatic;lake","AMPLICON",8.25,53.517,8.06,161,8,53.517,"Temperate"
"ERR1523841.ERS1242051","ERS1242051","SGRP251840","aquatic;lake","AMPLICON",8.25,-37.53966,8.06,146,8,37.53966,"Temperate"
"ERR1523502.ERS1241712","ERS1241712","SGRP251840","aquatic;lake","AMPLICON",8.25,-37.673563,8.06,182,8,37.673563,"Temperate"
"ERR1523337.ERS1241547","ERS1241547","SGRP251840","aquatic;lake","AMPLICON",8.25,-37.673563,8.06,159,8,37.673563,"Temperate"
"ERR1523504.ERS1241714","ERS1241714","SGRP251840","aquatic;lake","AMPLICON",8.25,-37.673563,8.06,203,8,37.673563,"Temperate"
"ERR1522300.ERS1240510","ERS1240510","SGRP251840","aquatic;lake","AMPLICON",8.25,-37.625347,8.06,164,8,37.625347,"Temperate"
"SRR8167184.SRS4024708","SRS4024708","SGRP2412","aquatic","AMPLICON",8.2685,42.9396,NA,529,8,42.9396,"Temperate"
"SRR3669388.SRS1505164","SRS1505164","SGRP2412","aquatic","AMPLICON",8.2685,NA,NA,603,8,NA,"Unknown"
"SRR8167224.SRS4024668","SRS4024668","SGRP2412","aquatic","AMPLICON",8.2685,42.9396,NA,562,8,42.9396,"Temperate"
"SRR8167113.SRS4024780","SRS4024780","SGRP2412","aquatic","AMPLICON",8.2685,42.3623,NA,494,8,42.3623,"Temperate"
"SRR8167341.SRS4024807","SRS4024807","SGRP2412","aquatic","AMPLICON",8.2685,41.7778,NA,512,8,41.7778,"Temperate"
"SRR8167311.SRS4024588","SRS4024588","SGRP2412","aquatic","AMPLICON",8.2685,42.8321,NA,594,8,42.8321,"Temperate"
"SRR8167307.SRS4024589","SRS4024589","SGRP2412","aquatic","AMPLICON",8.2685,42.8321,NA,631,8,42.8321,"Temperate"
"SRR3669585.SRS1505164","SRS1505164","SGRP2412","aquatic","AMPLICON",8.2685,NA,NA,639,8,NA,"Unknown"
"ERR1896932.ERS1627370","ERS1627370","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.333,8.30178571428571,251,8,53.333,"Temperate"
"ERR1896972.ERS1627410","ERS1627410","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.333,8.30178571428571,401,8,53.333,"Temperate"
"ERR1897059.ERS1627497","ERS1627497","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,253,8,53.167,"Temperate"
"ERR1896987.ERS1627425","ERS1627425","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.333,8.30178571428571,198,8,53.333,"Temperate"
"ERR1896981.ERS1627419","ERS1627419","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.333,8.30178571428571,267,8,53.333,"Temperate"
"ERR1896670.ERS1627108","ERS1627108","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,193,8,53.167,"Temperate"
"ERR1897140.ERS1627578","ERS1627578","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,199,8,53.167,"Temperate"
"ERR1897048.ERS1627486","ERS1627486","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,197,8,53.167,"Temperate"
"ERR1897285.ERS1627723","ERS1627723","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,286,8,53.167,"Temperate"
"ERR1897068.ERS1627506","ERS1627506","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,246,8,53.167,"Temperate"
"ERR1896894.ERS1627332","ERS1627332","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.333,8.30178571428571,251,8,53.333,"Temperate"
"ERR1897354.ERS1627792","ERS1627792","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,255,8,53.167,"Temperate"
"ERR1896956.ERS1627394","ERS1627394","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.333,8.30178571428571,271,8,53.333,"Temperate"
"ERR1896716.ERS1627154","ERS1627154","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,210,8,53.167,"Temperate"
"ERR1896689.ERS1627127","ERS1627127","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,274,8,53.167,"Temperate"
"ERR1896902.ERS1627340","ERS1627340","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.333,8.30178571428571,276,8,53.333,"Temperate"
"ERR1897056.ERS1627494","ERS1627494","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,275,8,53.167,"Temperate"
"ERR1896707.ERS1627145","ERS1627145","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,150,8,53.167,"Temperate"
"ERR1896701.ERS1627139","ERS1627139","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,188,8,53.167,"Temperate"
"ERR1897162.ERS1627600","ERS1627600","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,250,8,53.167,"Temperate"
"ERR1896664.ERS1627102","ERS1627102","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,288,8,53.167,"Temperate"
"ERR1896699.ERS1627137","ERS1627137","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,217,8,53.167,"Temperate"
"ERR1897189.ERS1627627","ERS1627627","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,183,8,53.167,"Temperate"
"ERR1897193.ERS1627631","ERS1627631","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,248,8,53.167,"Temperate"
"ERR1897142.ERS1627580","ERS1627580","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,220,8,53.167,"Temperate"
"ERR1897171.ERS1627609","ERS1627609","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,197,8,53.167,"Temperate"
"ERR1896643.ERS1627081","ERS1627081","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,201,8,53.167,"Temperate"
"ERR1897268.ERS1627706","ERS1627706","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,264,8,53.167,"Temperate"
"ERR1897053.ERS1627491","ERS1627491","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,246,8,53.167,"Temperate"
"ERR1896649.ERS1627087","ERS1627087","SGRP251483","aquatic;lake","AMPLICON",8.27241379310345,53.167,8.30178571428571,166,8,53.167,"Temperate"
"SRR2168011.SRS1036950","SRS1036950","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,993,8,NA,"Unknown"
"SRR2168069.SRS1036891","SRS1036891","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,837,8,NA,"Unknown"
"SRR2168025.SRS1036935","SRS1036935","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,807,8,NA,"Unknown"
"SRR2168012.SRS1036948","SRS1036948","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,1177,8,NA,"Unknown"
"SRR2168079.SRS1036881","SRS1036881","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,1039,8,NA,"Unknown"
"SRR2168024.SRS1036936","SRS1036936","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,1012,8,NA,"Unknown"
"SRR2168070.SRS1036890","SRS1036890","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,967,8,NA,"Unknown"
"SRR2168057.SRS1036903","SRS1036903","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,796,8,NA,"Unknown"
"SRR2168053.SRS1036907","SRS1036907","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,1085,8,NA,"Unknown"
"SRR2168056.SRS1036904","SRS1036904","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,974,8,NA,"Unknown"
"SRR2167981.SRS1036979","SRS1036979","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,1070,8,NA,"Unknown"
"SRR2167999.SRS1036961","SRS1036961","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,1223,8,NA,"Unknown"
"SRR2168078.SRS1036882","SRS1036882","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,796,8,NA,"Unknown"
"SRR2168143.SRS1036815","SRS1036815","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,658,8,NA,"Unknown"
"SRR2167998.SRS1036962","SRS1036962","SGRP357056","aquatic;marine","AMPLICON",8.45333333333333,NA,NA,1136,8,NA,"Unknown"
"SRR6392229.SRS2771258","SRS2771258","SGRP35329","aquatic","AMPLICON",8.5,NA,NA,313,8,NA,"Unknown"
"SRR5828093.SRS2356330","SRS2356330","SGRP35329","aquatic","AMPLICON",8.5,NA,NA,423,8,NA,"Unknown"
"SRR5713973.SRS2356331","SRS2356331","SGRP35329","aquatic","AMPLICON",8.5,NA,NA,439,8,NA,"Unknown"
"SRR5713972.SRS2356332","SRS2356332","SGRP35329","aquatic","AMPLICON",8.5,NA,NA,527,8,NA,"Unknown"
"SRR5828091.SRS2356332","SRS2356332","SGRP35329","aquatic","AMPLICON",8.5,NA,NA,446,8,NA,"Unknown"
"SRR5828092.SRS2356331","SRS2356331","SGRP35329","aquatic","AMPLICON",8.5,NA,NA,385,8,NA,"Unknown"
"SRR6392234.SRS2771253","SRS2771253","SGRP35329","aquatic","AMPLICON",8.5,NA,NA,293,8,NA,"Unknown"
"SRR5713971.SRS2356330","SRS2356330","SGRP35329","aquatic","AMPLICON",8.5,NA,NA,487,8,NA,"Unknown"
"SRR1552658.SRS685708","SRS685708","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2598,9,NA,"Unknown"
"SRR1552676.SRS685726","SRS685726","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2596,9,NA,"Unknown"
"SRR1552635.SRS685685","SRS685685","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2607,9,NA,"Unknown"
"SRR1552626.SRS685676","SRS685676","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2597,9,NA,"Unknown"
"SRR1552659.SRS685709","SRS685709","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2599,9,NA,"Unknown"
"SRR1552642.SRS685692","SRS685692","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2602,9,NA,"Unknown"
"SRR1552639.SRS685689","SRS685689","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2595,9,NA,"Unknown"
"SRR1552660.SRS685710","SRS685710","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2597,9,NA,"Unknown"
"SRR1552652.SRS685702","SRS685702","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2601,9,NA,"Unknown"
"SRR1552677.SRS685727","SRS685727","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2597,9,NA,"Unknown"
"SRR1552656.SRS685706","SRS685706","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2599,9,NA,"Unknown"
"SRR1552664.SRS685713","SRS685713","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2603,9,NA,"Unknown"
"SRR1552653.SRS685703","SRS685703","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2595,9,NA,"Unknown"
"SRR1552665.SRS685715","SRS685715","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2593,9,NA,"Unknown"
"SRR1552675.SRS685725","SRS685725","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2597,9,NA,"Unknown"
"SRR1552693.SRS685744","SRS685744","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2600,9,NA,"Unknown"
"SRR1552723.SRS685772","SRS685772","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2599,9,NA,"Unknown"
"SRR1552666.SRS685716","SRS685716","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2605,9,NA,"Unknown"
"SRR1552654.SRS685704","SRS685704","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2598,9,NA,"Unknown"
"SRR1552627.SRS685677","SRS685677","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2602,9,NA,"Unknown"
"SRR1552657.SRS685707","SRS685707","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2603,9,NA,"Unknown"
"SRR1552631.SRS685681","SRS685681","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2599,9,NA,"Unknown"
"SRR1552671.SRS685721","SRS685721","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2600,9,NA,"Unknown"
"SRR1552662.SRS685711","SRS685711","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2598,9,NA,"Unknown"
"SRR1552663.SRS685714","SRS685714","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2596,9,NA,"Unknown"
"SRR1552634.SRS685684","SRS685684","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2602,9,NA,"Unknown"
"SRR1552641.SRS685691","SRS685691","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2600,9,NA,"Unknown"
"SRR1552640.SRS685690","SRS685690","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2603,9,NA,"Unknown"
"SRR1552636.SRS685686","SRS685686","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2595,9,NA,"Unknown"
"SRR1552686.SRS685736","SRS685736","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2604,9,NA,"Unknown"
"SRR1552655.SRS685705","SRS685705","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2590,9,NA,"Unknown"
"SRR1552625.SRS685675","SRS685675","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2605,9,NA,"Unknown"
"SRR1552650.SRS685700","SRS685700","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2601,9,NA,"Unknown"
"SRR1552678.SRS685728","SRS685728","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2600,9,NA,"Unknown"
"SRR1552628.SRS685678","SRS685678","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2601,9,NA,"Unknown"
"SRR1552680.SRS685730","SRS685730","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2607,9,NA,"Unknown"
"SRR1552647.SRS685697","SRS685697","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2598,9,NA,"Unknown"
"SRR1552713.SRS685763","SRS685763","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2592,9,NA,"Unknown"
"SRR1552661.SRS685712","SRS685712","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2594,9,NA,"Unknown"
"SRR1552637.SRS685687","SRS685687","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2605,9,NA,"Unknown"
"SRR1552638.SRS685688","SRS685688","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2602,9,NA,"Unknown"
"SRR1552649.SRS685699","SRS685699","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2594,9,NA,"Unknown"
"SRR1552722.SRS685771","SRS685771","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2603,9,NA,"Unknown"
"SRR1552721.SRS685769","SRS685769","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2605,9,NA,"Unknown"
"SRR1552692.SRS685743","SRS685743","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2601,9,NA,"Unknown"
"SRR1552707.SRS685757","SRS685757","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2597,9,NA,"Unknown"
"SRR1552651.SRS685701","SRS685701","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2600,9,NA,"Unknown"
"SRR1552623.SRS685673","SRS685673","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2608,9,NA,"Unknown"
"SRR1552630.SRS685680","SRS685680","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2603,9,NA,"Unknown"
"SRR1552696.SRS685746","SRS685746","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2598,9,NA,"Unknown"
"SRR1552697.SRS685747","SRS685747","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2592,9,NA,"Unknown"
"SRR1552633.SRS685683","SRS685683","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2596,9,NA,"Unknown"
"SRR1552716.SRS685766","SRS685766","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2598,9,NA,"Unknown"
"SRR1552715.SRS685765","SRS685765","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2594,9,NA,"Unknown"
"SRR1552621.SRS685670","SRS685670","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2609,9,NA,"Unknown"
"SRR1552688.SRS685738","SRS685738","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2598,9,NA,"Unknown"
"SRR1552619.SRS685671","SRS685671","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2602,9,NA,"Unknown"
"SRR1552624.SRS685674","SRS685674","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2607,9,NA,"Unknown"
"SRR1552695.SRS685745","SRS685745","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2601,9,NA,"Unknown"
"SRR1552708.SRS685758","SRS685758","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2607,9,NA,"Unknown"
"SRR1552689.SRS685739","SRS685739","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2608,9,NA,"Unknown"
"SRR1552643.SRS685693","SRS685693","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2602,9,NA,"Unknown"
"SRR1552670.SRS685720","SRS685720","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2599,9,NA,"Unknown"
"SRR1552632.SRS685682","SRS685682","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2602,9,NA,"Unknown"
"SRR1552699.SRS685749","SRS685749","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2599,9,NA,"Unknown"
"SRR1552701.SRS685751","SRS685751","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2598,9,NA,"Unknown"
"SRR1552702.SRS685752","SRS685752","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2602,9,NA,"Unknown"
"SRR1552714.SRS685764","SRS685764","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2604,9,NA,"Unknown"
"SRR1552687.SRS685737","SRS685737","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2596,9,NA,"Unknown"
"SRR1552673.SRS685723","SRS685723","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2599,9,NA,"Unknown"
"SRR1552674.SRS685724","SRS685724","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2605,9,NA,"Unknown"
"SRR1552706.SRS685756","SRS685756","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2592,9,NA,"Unknown"
"SRR1552705.SRS685755","SRS685755","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2601,9,NA,"Unknown"
"SRR1552711.SRS685761","SRS685761","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2598,9,NA,"Unknown"
"SRR1552667.SRS685717","SRS685717","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2595,9,NA,"Unknown"
"SRR1552679.SRS685729","SRS685729","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2599,9,NA,"Unknown"
"SRR1552644.SRS685694","SRS685694","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2599,9,NA,"Unknown"
"SRR1552681.SRS685731","SRS685731","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2600,9,NA,"Unknown"
"SRR1552710.SRS685760","SRS685760","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2602,9,NA,"Unknown"
"SRR1552672.SRS685722","SRS685722","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2602,9,NA,"Unknown"
"SRR1552682.SRS685732","SRS685732","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2605,9,NA,"Unknown"
"SRR1552691.SRS685742","SRS685742","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2606,9,NA,"Unknown"
"SRR1552684.SRS685734","SRS685734","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2594,9,NA,"Unknown"
"SRR1552646.SRS685696","SRS685696","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2595,9,NA,"Unknown"
"SRR1552685.SRS685735","SRS685735","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2596,9,NA,"Unknown"
"SRR1552629.SRS685679","SRS685679","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2595,9,NA,"Unknown"
"SRR1552712.SRS685762","SRS685762","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2600,9,NA,"Unknown"
"SRR1552683.SRS685733","SRS685733","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2599,9,NA,"Unknown"
"SRR1552668.SRS685718","SRS685718","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2600,9,NA,"Unknown"
"SRR1552698.SRS685748","SRS685748","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2599,9,NA,"Unknown"
"SRR1552703.SRS685754","SRS685754","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2604,9,NA,"Unknown"
"SRR1552622.SRS685672","SRS685672","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2601,9,NA,"Unknown"
"SRR1552648.SRS685698","SRS685698","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2602,9,NA,"Unknown"
"SRR1552704.SRS685753","SRS685753","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2601,9,NA,"Unknown"
"SRR1552709.SRS685759","SRS685759","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2600,9,NA,"Unknown"
"SRR1552669.SRS685719","SRS685719","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2600,9,NA,"Unknown"
"SRR1552700.SRS685750","SRS685750","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2595,9,NA,"Unknown"
"SRR1552645.SRS685695","SRS685695","SGRP322192","aquatic;lake","AMPLICON",8.51641791044776,NA,7.63826666666667,2602,9,NA,"Unknown"
"ERR1522701.ERS1240911","ERS1240911","SGRP251513","aquatic;lake","AMPLICON",8.68,-37.708936,7.416,189,9,37.708936,"Temperate"
"ERR1523333.ERS1241543","ERS1241543","SGRP251513","aquatic;lake","AMPLICON",8.68,-37.673563,7.416,154,9,37.673563,"Temperate"
"ERR1896720.ERS1627158","ERS1627158","SGRP251513","aquatic;lake","AMPLICON",8.68,53.517,7.416,152,9,53.517,"Temperate"
"ERR1522702.ERS1240912","ERS1240912","SGRP251513","aquatic;lake","AMPLICON",8.68,-37.708936,7.416,201,9,37.708936,"Temperate"
"ERR1522711.ERS1240921","ERS1240921","SGRP251513","aquatic;lake","AMPLICON",8.68,-37.708936,7.416,238,9,37.708936,"Temperate"
"ERR1897720.ERS1628158","ERS1628158","SGRP251513","aquatic;lake","AMPLICON",8.68,53.517,7.416,234,9,53.517,"Temperate"
"ERR1897728.ERS1628166","ERS1628166","SGRP251513","aquatic;lake","AMPLICON",8.68,53.517,7.416,224,9,53.517,"Temperate"
"ERR1897691.ERS1628129","ERS1628129","SGRP251513","aquatic;lake","AMPLICON",8.68,53.1,7.416,233,9,53.1,"Temperate"
"ERR1522712.ERS1240922","ERS1240922","SGRP251513","aquatic;lake","AMPLICON",8.68,-37.708936,7.416,225,9,37.708936,"Temperate"
"ERR1522709.ERS1240919","ERS1240919","SGRP251513","aquatic;lake","AMPLICON",8.68,-37.708936,7.416,192,9,37.708936,"Temperate"
"ERR1897725.ERS1628163","ERS1628163","SGRP251513","aquatic;lake","AMPLICON",8.68,53.1,7.416,209,9,53.1,"Temperate"
"ERR1523331.ERS1241541","ERS1241541","SGRP251513","aquatic;lake","AMPLICON",8.68,-37.673563,7.416,217,9,37.673563,"Temperate"
"ERR1897774.ERS1628212","ERS1628212","SGRP251513","aquatic;lake","AMPLICON",8.68,53.1,7.416,234,9,53.1,"Temperate"
"ERR1522704.ERS1240914","ERS1240914","SGRP251513","aquatic;lake","AMPLICON",8.68,-37.708936,7.416,218,9,37.708936,"Temperate"
"ERR1522703.ERS1240913","ERS1240913","SGRP251513","aquatic;lake","AMPLICON",8.68,-37.708936,7.416,237,9,37.708936,"Temperate"
